log_ids,experiment_name,step,metric,value
202510070139065704620,17_pop200,initial_solution,solution_generation_time,3.0853464603424072
202510070139065704621,17_pop200,initial_solution,total_generated_columns,121.0
2025100701394413788317_pop200,17_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.002208
202510070139441378830,17_pop200,initial_solution,pool_solution_generation_time,35.4296932220459
202510070139441378831,17_pop200,initial_solution,pool_total_generated_columns,1496.0
202510070139494715730,17_pop200,graph_build,graph_build_time,5.132893323898315
202510070139494715731,17_pop200,graph_build,number_of_nodes,520.0
202510070139494715732,17_pop200,graph_build,number_of_edges,117326.0
202510070219327303550,17_pop200,column_generation,column_generation_time,2383.258781671524
202510070219327303551,17_pop200,column_generation,number_of_iterations,338
202510070219327303552,17_pop200,column_generation,start_objective,153774.876628395
202510070219327303553,17_pop200,column_generation,final_objective,111012.75717070572
202510070219327303554,17_pop200,column_generation,is_optimal,False
202510070219327313655,17_pop200,column_generation,is_integer,True
202510070219327313656,17_pop200,column_generation,total_columns_generated,6109
202510070219327313657,17_pop200,column_generation,total_reduced_cost,-6736693.101580688
