log_ids,experiment_name,step,metric,value
202510290433345012550,17_pop200,initial_solution,solution_generation_time,3.497667074203491
202510290433345012551,17_pop200,initial_solution,total_generated_columns,119.0
2025102904341657581817_pop200,17_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.000995
202510290434165768180,17_pop200,initial_solution,pool_solution_generation_time,39.988306283950806
202510290434165768181,17_pop200,initial_solution,pool_total_generated_columns,1495.0
202510290434229683390,17_pop200,graph_build,graph_build_time,6.204254627227783
202510290434229683391,17_pop200,graph_build,number_of_nodes,520.0
202510290434229683392,17_pop200,graph_build,number_of_edges,117326.0
202510290452161568870,17_pop200,column_generation,column_generation_time,1073.1875488758087
202510290452161568871,17_pop200,column_generation,number_of_iterations,100
202510290452161568872,17_pop200,column_generation,start_objective,153467.97337693544
202510290452161568873,17_pop200,column_generation,final_objective,109892.65374752322
202510290452161568874,17_pop200,column_generation,is_optimal,False
202510290452161568875,17_pop200,column_generation,is_integer,False
202510290452161568876,17_pop200,column_generation,total_columns_generated,2394
202510290452161568877,17_pop200,column_generation,total_reduced_cost,-2298183.8832097542
