log_ids,experiment_name,step,metric,value
202510060549490599450,7_pop200,initial_solution,solution_generation_time,3.238715648651123
202510060549490599451,7_pop200,initial_solution,total_generated_columns,112.0
202510060550285199707_pop200,7_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.002005
202510060550285199700,7_pop200,initial_solution,pool_solution_generation_time,37.416632413864136
202510060550285199701,7_pop200,initial_solution,pool_total_generated_columns,1510.0
202510060550341491250,7_pop200,graph_build,graph_build_time,5.43219518661499
202510060550341491251,7_pop200,graph_build,number_of_nodes,520.0
202510060550341491252,7_pop200,graph_build,number_of_edges,117326.0
202510060627568165700,7_pop200,column_generation,column_generation_time,2242.6654393672943
202510060627568165701,7_pop200,column_generation,number_of_iterations,307
202510060627568165702,7_pop200,column_generation,start_objective,153493.0130549808
202510060627568165703,7_pop200,column_generation,final_objective,111016.19918780921
202510060627568165704,7_pop200,column_generation,is_optimal,False
202510060627568165705,7_pop200,column_generation,is_integer,True
202510060627568165706,7_pop200,column_generation,total_columns_generated,6136
202510060627568165707,7_pop200,column_generation,total_reduced_cost,-6318919.772778058
