Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,18_pop200,2025-10-29 05:11:17,157137.54,1522,1000000.0,0.5085,0.1826,8.9333,0.008,0.008,9.656
002,18_pop200,2025-10-29 05:11:17,152004.03,1539,5133.51,0.4931,0.1085,8.8614,0.0154,0.0154,9.4813
003,18_pop200,2025-10-29 05:11:17,149398.72,1558,2605.31,0.5538,0.1182,8.9371,0.0081,0.0081,9.6193
004,18_pop200,2025-10-29 05:11:17,146048.89,1575,3349.83,0.5973,0.1184,8.3032,0.0134,0.0134,9.0343
005,18_pop200,2025-10-29 05:11:17,144363.81,1593,1685.08,0.6343,0.1335,8.9885,0.008,0.008,9.7663
006,18_pop200,2025-10-29 05:11:17,142973.16,1617,1390.65,0.7178,0.1872,9.6696,0.0132,0.0132,10.5914
007,18_pop200,2025-10-29 05:11:17,142187.24,1644,785.91,0.6527,0.1275,8.6629,0.0102,0.0102,9.4553
008,18_pop200,2025-10-29 05:11:17,140868.29,1663,1318.95,0.669,0.1629,11.1264,0.0101,0.0101,11.9706
009,18_pop200,2025-10-29 05:11:17,140164.76,1694,703.53,0.6245,0.1158,8.0841,0.0102,0.0102,8.8376
010,18_pop200,2025-10-29 05:11:17,138741.5,1715,1423.27,0.7017,0.1305,8.2946,0.0102,0.0102,9.1416
011,18_pop200,2025-10-29 05:11:17,137457.24,1743,1284.25,0.667,0.1245,9.0445,0.0111,0.0111,9.8504
012,18_pop200,2025-10-29 05:11:17,136007.53,1761,1449.71,0.7262,0.1174,9.8154,0.0092,0.0092,10.6702
013,18_pop200,2025-10-29 05:11:17,134952.33,1787,1055.2,0.7205,0.1163,9.0601,0.0121,0.0121,9.913
014,18_pop200,2025-10-29 05:11:17,133853.21,1800,1099.12,0.7473,0.1127,8.6794,0.0113,0.0113,9.5536
015,18_pop200,2025-10-29 05:11:17,133272.21,1823,581.0,0.7729,0.1305,8.1853,0.0121,0.0121,9.1028
016,18_pop200,2025-10-29 05:11:17,132039.2,1847,1233.01,0.6743,0.1196,7.91,0.0162,0.0162,8.7211
017,18_pop200,2025-10-29 05:11:17,130980.24,1869,1058.96,0.7733,0.1339,7.9582,0.0081,0.0081,8.8775
018,18_pop200,2025-10-29 05:11:17,129774.63,1887,1205.61,0.7137,0.2126,8.217,0.0151,0.0151,9.1614
019,18_pop200,2025-10-29 05:11:17,128496.21,1910,1278.43,0.7941,0.1175,10.1441,0.0111,0.0111,11.0688
020,18_pop200,2025-10-29 05:11:17,127754.12,1936,742.09,0.8654,0.1432,9.4378,0.0102,0.0102,10.4581
021,18_pop200,2025-10-29 05:11:17,128055.38,1962,301.26,0.9955,0.1294,9.7477,0.0121,0.0121,10.8867
022,18_pop200,2025-10-29 05:11:17,127526.66,1992,528.71,0.7188,0.1104,8.9421,0.0101,0.0101,9.7825
023,18_pop200,2025-10-29 05:11:17,126736.91,2014,789.75,0.7642,0.1247,7.9963,0.0102,0.0102,8.8994
024,18_pop200,2025-10-29 05:11:17,126194.97,2040,541.94,0.9559,0.1226,9.5942,0.0121,0.0121,10.6878
025,18_pop200,2025-10-29 05:11:17,125467.43,2073,727.54,0.8546,0.1157,8.8617,0.0132,0.0132,9.8471
026,18_pop200,2025-10-29 05:11:17,124585.63,2096,881.8,0.8357,0.1112,9.9821,0.0082,0.0082,10.9402
027,18_pop200,2025-10-29 05:11:17,124005.68,2121,579.95,0.8415,0.1204,9.4639,0.0072,0.0072,10.4371
028,18_pop200,2025-10-29 05:11:17,123424.91,2145,580.77,0.9032,0.1904,8.9434,0.007,0.007,10.048
029,18_pop200,2025-10-29 05:11:17,122956.78,2168,468.13,1.1374,0.1428,8.5781,0.0113,0.0113,9.8726
030,18_pop200,2025-10-29 05:11:17,122472.2,2186,484.58,0.9335,0.1519,8.3539,0.0142,0.0142,9.4561
031,18_pop200,2025-10-29 05:11:17,122274.0,2206,198.2,0.8762,0.1627,9.5871,0.0071,0.0071,10.6376
032,18_pop200,2025-10-29 05:11:17,121581.23,2232,692.77,1.0158,0.1145,9.8408,0.0061,0.0061,10.9812
033,18_pop200,2025-10-29 05:11:17,120674.45,2249,906.77,0.9899,0.1202,7.9099,0.007,0.007,9.0302
034,18_pop200,2025-10-29 05:11:17,120182.8,2276,491.66,1.0188,0.1075,9.2207,0.0082,0.0082,10.3571
035,18_pop200,2025-10-29 05:11:17,119698.43,2299,484.37,0.9714,0.1108,8.4082,0.0128,0.0128,9.5074
036,18_pop200,2025-10-29 05:11:17,119117.8,2331,580.62,1.011,0.1168,9.3375,0.0113,0.0113,10.4801
037,18_pop200,2025-10-29 05:11:17,118810.62,2351,307.18,1.0,0.1205,8.8468,0.0142,0.0142,9.9826
038,18_pop200,2025-10-29 05:11:17,118294.5,2372,516.12,1.0238,0.1166,9.7103,0.0081,0.0081,10.864
039,18_pop200,2025-10-29 05:11:17,117999.15,2389,295.34,1.1295,0.1487,9.5255,0.0059,0.0059,10.813
040,18_pop200,2025-10-29 05:11:17,117671.5,2415,327.66,1.0612,0.1159,10.8359,0.007,0.007,12.0231
041,18_pop200,2025-10-29 05:11:17,118681.42,2437,1009.93,1.0416,0.1181,7.8664,0.0081,0.0081,9.0367
042,18_pop200,2025-10-29 05:11:17,117647.62,2466,1033.81,1.1564,0.1193,8.7012,0.0082,0.0082,9.9881
043,18_pop200,2025-10-29 05:11:17,117225.06,2492,422.56,1.3351,0.1229,10.7761,0.0092,0.0092,12.2453
044,18_pop200,2025-10-29 05:11:17,116668.94,2521,556.12,1.1565,0.1727,8.8776,0.0111,0.0111,10.221
045,18_pop200,2025-10-29 05:11:17,116404.91,2551,264.03,1.204,0.1228,11.0115,0.0115,0.0115,12.353
046,18_pop200,2025-10-29 05:11:17,116170.51,2573,234.4,1.1686,0.1235,8.8567,0.0071,0.0071,10.1579
047,18_pop200,2025-10-29 05:11:17,115884.51,2606,286.0,1.2218,0.1974,9.9439,0.0114,0.0114,11.3776
