Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,19_pop200,2025-10-29 05:29:50,152700.24,1506,1000000.0,0.4623,0.1125,9.2288,0.0081,0.0081,9.8148
002,19_pop200,2025-10-29 05:29:50,149892.48,1529,2807.76,0.7249,0.1329,9.1125,0.0091,0.0091,9.9804
003,19_pop200,2025-10-29 05:29:50,147441.38,1549,2451.09,0.5581,0.1196,8.4952,0.0161,0.0161,9.19
004,19_pop200,2025-10-29 05:29:50,145741.32,1566,1700.06,0.6735,0.1235,7.7368,0.0133,0.0133,8.55
005,19_pop200,2025-10-29 05:29:50,144656.12,1581,1085.2,0.5869,0.1276,9.4421,0.0112,0.0112,10.1698
006,19_pop200,2025-10-29 05:29:50,142739.73,1609,1916.39,0.6194,0.1175,9.3837,0.0102,0.0102,10.1328
007,19_pop200,2025-10-29 05:29:50,141628.1,1637,1111.62,0.6033,0.1247,8.826,0.0132,0.0132,9.5681
008,19_pop200,2025-10-29 05:29:50,140222.42,1658,1405.69,0.6301,0.1128,9.3475,0.0142,0.0142,10.1066
009,19_pop200,2025-10-29 05:29:50,138605.16,1687,1617.26,0.621,0.1764,8.8439,0.0122,0.0122,9.6546
010,19_pop200,2025-10-29 05:29:50,136811.92,1701,1793.24,0.6701,0.1165,7.9426,0.0172,0.0172,8.7485
011,19_pop200,2025-10-29 05:29:50,135875.4,1721,936.52,0.6804,0.1252,8.6739,0.0141,0.0141,9.4947
012,19_pop200,2025-10-29 05:29:50,134533.99,1744,1341.42,0.6813,0.1916,8.4308,0.0143,0.0143,9.3205
013,19_pop200,2025-10-29 05:29:50,133485.99,1766,1047.99,0.6459,0.1173,8.5173,0.0082,0.0082,9.2919
014,19_pop200,2025-10-29 05:29:50,132504.12,1786,981.87,0.7302,0.1255,7.8903,0.0131,0.0131,8.7611
015,19_pop200,2025-10-29 05:29:50,131195.54,1806,1308.58,0.8022,0.1688,9.5019,0.0134,0.0134,10.5007
016,19_pop200,2025-10-29 05:29:50,130545.27,1827,650.27,0.8441,0.1701,10.0321,0.006,0.006,11.0554
017,19_pop200,2025-10-29 05:29:50,129457.19,1851,1088.07,0.7186,0.1146,8.0048,0.0111,0.0111,8.8514
018,19_pop200,2025-10-29 05:29:50,128371.79,1873,1085.41,0.7803,0.1518,8.7355,0.008,0.008,9.6776
019,19_pop200,2025-10-29 05:29:50,126979.24,1891,1392.55,0.73,0.1263,9.282,0.0113,0.0113,10.1525
020,19_pop200,2025-10-29 05:29:50,126182.93,1915,796.31,0.8816,0.1676,9.672,0.0072,0.0072,10.7317
021,19_pop200,2025-10-29 05:29:50,126407.94,1934,225.01,0.7542,0.1185,8.1407,0.0082,0.0082,9.0236
022,19_pop200,2025-10-29 05:29:50,125435.14,1946,972.81,0.7342,0.1112,8.4329,0.0143,0.0143,9.2968
023,19_pop200,2025-10-29 05:29:50,124896.45,1967,538.69,0.7516,0.1155,8.971,0.0144,0.0144,9.8546
024,19_pop200,2025-10-29 05:29:50,124097.33,1995,799.12,0.7483,0.1271,9.2611,0.0062,0.0062,10.1456
025,19_pop200,2025-10-29 05:29:50,123645.04,2014,452.3,0.7849,0.1123,7.8386,0.0101,0.0101,8.747
026,19_pop200,2025-10-29 05:29:50,123242.53,2038,402.5,0.9906,0.1334,9.8894,0.0102,0.0102,11.0256
027,19_pop200,2025-10-29 05:29:50,122658.18,2065,584.35,0.9409,0.1075,9.3216,0.0052,0.0052,10.3772
028,19_pop200,2025-10-29 05:29:50,121995.9,2089,662.28,0.8694,0.1244,9.6034,0.0101,0.0101,10.6105
029,19_pop200,2025-10-29 05:29:50,121293.16,2111,702.75,1.0401,0.1675,9.8841,0.0071,0.0071,11.101
030,19_pop200,2025-10-29 05:29:50,120786.75,2138,506.41,0.856,0.1215,9.6331,0.0091,0.0091,10.6218
031,19_pop200,2025-10-29 05:29:50,120281.89,2162,504.86,0.8146,0.1816,9.0645,0.0111,0.0111,10.0748
032,19_pop200,2025-10-29 05:29:50,119374.61,2185,907.27,0.8849,0.1144,9.2077,0.0101,0.0101,10.2192
033,19_pop200,2025-10-29 05:29:50,119129.79,2210,244.82,0.9814,0.1204,9.4557,0.0092,0.0092,10.5696
034,19_pop200,2025-10-29 05:29:50,118665.81,2223,463.98,0.9955,0.1535,9.5029,0.0123,0.0123,10.6673
035,19_pop200,2025-10-29 05:29:50,118277.76,2254,388.04,0.9806,0.1353,8.8529,0.0122,0.0122,9.9847
036,19_pop200,2025-10-29 05:29:50,117934.48,2279,343.28,1.0105,0.1197,9.412,0.005,0.005,10.552
037,19_pop200,2025-10-29 05:29:50,117525.72,2304,408.76,0.9699,0.1186,9.1525,0.0082,0.0082,10.2511
038,19_pop200,2025-10-29 05:29:50,117131.01,2330,394.72,0.9767,0.1264,10.1162,0.0212,0.0212,11.2454
039,19_pop200,2025-10-29 05:29:50,116692.16,2350,438.85,1.1296,0.1173,8.4531,0.0164,0.0164,9.7204
040,19_pop200,2025-10-29 05:29:50,116541.57,2377,150.58,1.0753,0.1406,8.2786,0.0103,0.0103,9.5058
041,19_pop200,2025-10-29 05:29:50,117288.48,2391,746.9,1.1613,0.1863,8.2355,0.0123,0.0123,9.598
042,19_pop200,2025-10-29 05:29:50,116654.21,2418,634.27,1.0375,0.1124,9.1826,0.0111,0.0111,10.3457
043,19_pop200,2025-10-29 05:29:50,116225.95,2433,428.26,1.0047,0.1134,7.773,0.0144,0.0144,8.9269
044,19_pop200,2025-10-29 05:29:50,115982.69,2452,243.26,1.1027,0.1019,8.5502,0.0214,0.0214,9.7771
045,19_pop200,2025-10-29 05:29:50,115767.53,2479,215.16,1.1657,0.1132,9.1748,0.0131,0.0131,10.4698
046,19_pop200,2025-10-29 05:29:50,115593.4,2507,174.13,1.1929,0.1128,8.1398,0.0133,0.0133,9.4633
047,19_pop200,2025-10-29 05:29:50,115372.33,2523,221.07,1.1971,0.1103,9.2397,0.0071,0.0071,10.5567
048,19_pop200,2025-10-29 05:29:50,115205.41,2546,166.92,1.0917,0.1201,9.2943,0.0072,0.0072,10.5153
049,19_pop200,2025-10-29 05:29:50,114948.96,2572,256.45,1.3068,0.2074,9.1848,0.006,0.006,10.7099
050,19_pop200,2025-10-29 05:29:50,114730.65,2592,218.31,1.6166,0.1378,8.98,0.0111,0.0111,10.7518
051,19_pop200,2025-10-29 05:29:50,115262.56,2609,531.91,1.1237,0.1093,7.5648,0.017,0.017,8.8241
052,19_pop200,2025-10-29 05:29:50,114822.8,2639,439.76,1.1518,0.1437,7.7822,0.0082,0.0082,9.0878
053,19_pop200,2025-10-29 05:29:50,114573.26,2661,249.54,1.1368,0.1075,7.9464,0.0151,0.0151,9.2101
054,19_pop200,2025-10-29 05:29:50,114309.86,2679,263.4,1.375,0.1751,9.1332,0.008,0.008,10.6945
055,19_pop200,2025-10-29 05:29:50,114120.59,2711,189.26,1.1522,0.1085,9.9276,0.007,0.007,11.1995
