Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,10_pop200,2025-10-29 02:41:59,152751.12,1502,1000000.0,0.7361,0.1711,9.5134,0.0245,0.0245,10.445
002,10_pop200,2025-10-29 02:41:59,148255.22,1524,4495.9,0.621,0.1359,8.6064,0.0135,0.0135,9.3775
003,10_pop200,2025-10-29 02:41:59,145973.02,1548,2282.2,0.6997,0.1489,9.0885,0.0148,0.0148,9.9527
004,10_pop200,2025-10-29 02:41:59,144588.59,1565,1384.43,0.5783,0.1282,8.4926,0.012,0.012,9.2132
005,10_pop200,2025-10-29 02:41:59,143153.88,1590,1434.71,0.5814,0.1232,9.7699,0.0138,0.0138,10.506
006,10_pop200,2025-10-29 02:41:59,141090.27,1611,2063.61,0.6262,0.1261,9.6364,0.0141,0.0141,10.4027
007,10_pop200,2025-10-29 02:41:59,139590.24,1631,1500.03,0.8126,0.1494,11.7085,0.0139,0.0139,12.6907
008,10_pop200,2025-10-29 02:41:59,138467.35,1651,1122.89,0.5982,0.1003,9.6772,0.0111,0.0111,10.408
009,10_pop200,2025-10-29 02:41:59,137082.76,1660,1384.59,0.5989,0.1134,9.34,0.0078,0.0078,10.0621
010,10_pop200,2025-10-29 02:41:59,136153.08,1684,929.68,0.6645,0.124,10.1911,0.0119,0.0119,10.9934
011,10_pop200,2025-10-29 02:41:59,136329.46,1705,176.38,0.858,0.2216,9.9056,0.0073,0.0073,10.9957
012,10_pop200,2025-10-29 02:41:59,134773.34,1726,1556.12,0.6463,0.1172,10.4968,0.0162,0.0162,11.2776
013,10_pop200,2025-10-29 02:41:59,133875.38,1760,897.97,0.7366,0.1507,11.705,0.0098,0.0098,12.6032
014,10_pop200,2025-10-29 02:41:59,132374.08,1780,1501.3,0.7607,0.1255,9.0936,0.0158,0.0158,9.9956
015,10_pop200,2025-10-29 02:41:59,131184.23,1803,1189.85,0.7405,0.1277,9.1171,0.0141,0.0141,10.001
016,10_pop200,2025-10-29 02:41:59,129785.06,1823,1399.16,0.7563,0.1232,11.3135,0.0052,0.0052,12.1995
017,10_pop200,2025-10-29 02:41:59,128776.93,1850,1008.13,0.7786,0.123,10.2854,0.0153,0.0153,11.2043
018,10_pop200,2025-10-29 02:41:59,127893.67,1875,883.26,0.754,0.1137,10.3293,0.0098,0.0098,11.2078
019,10_pop200,2025-10-29 02:41:59,127047.06,1893,846.61,0.8079,0.1297,9.9623,0.0092,0.0092,10.909
020,10_pop200,2025-10-29 02:41:59,126184.56,1908,862.5,0.742,0.1229,9.8085,0.01,0.01,10.6905
021,10_pop200,2025-10-29 02:41:59,125732.91,1929,451.65,0.7329,0.1162,9.9437,0.004,0.004,10.8009
022,10_pop200,2025-10-29 02:41:59,124789.94,1955,942.97,0.9618,0.1336,9.112,0.0078,0.0078,10.2152
023,10_pop200,2025-10-29 02:41:59,124172.86,1976,617.08,0.9468,0.1213,9.6981,0.0084,0.0084,10.7895
024,10_pop200,2025-10-29 02:41:59,123558.29,2001,614.57,0.8789,0.0985,9.3837,0.01,0.01,10.3732
025,10_pop200,2025-10-29 02:41:59,122933.59,2018,624.7,0.8901,0.113,8.4999,0.0163,0.0163,9.5254
026,10_pop200,2025-10-29 02:41:59,122530.29,2037,403.3,0.8355,0.109,10.8326,0.009,0.009,11.7881
027,10_pop200,2025-10-29 02:41:59,121833.05,2050,697.23,0.9529,0.1283,9.8705,0.014,0.014,10.9667
028,10_pop200,2025-10-29 02:41:59,121246.53,2070,586.53,0.835,0.1243,9.977,0.0124,0.0124,10.9507
029,10_pop200,2025-10-29 02:41:59,120653.59,2090,592.94,1.0683,0.1675,11.221,0.0078,0.0078,12.4656
030,10_pop200,2025-10-29 02:41:59,119930.62,2113,722.97,1.086,0.1524,10.3678,0.0127,0.0127,11.6189
031,10_pop200,2025-10-29 02:41:59,120221.89,2131,291.27,0.8378,0.116,8.2108,0.0106,0.0106,9.1798
032,10_pop200,2025-10-29 02:41:59,119648.51,2153,573.38,0.8632,0.1386,9.4048,0.0098,0.0098,10.417
