log_ids,experiment_name,step,metric,value
202510060033165548460,4_pop200,initial_solution,solution_generation_time,3.4255707263946533
202510060033165548461,4_pop200,initial_solution,total_generated_columns,118.0
202510060033583745284_pop200,4_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.0
202510060033583745280,4_pop200,initial_solution,pool_solution_generation_time,39.717206716537476
202510060033583745281,4_pop200,initial_solution,pool_total_generated_columns,1509.0
202510060034046400800,4_pop200,graph_build,graph_build_time,6.072861194610596
202510060034046400801,4_pop200,graph_build,number_of_nodes,520.0
202510060034046400802,4_pop200,graph_build,number_of_edges,117326.0
202510060125453635020,4_pop200,column_generation,column_generation_time,3100.723422050476
202510060125453635021,4_pop200,column_generation,number_of_iterations,382
202510060125453635022,4_pop200,column_generation,start_objective,156127.40212175244
202510060125453635023,4_pop200,column_generation,final_objective,110500.75240548732
202510060125453635024,4_pop200,column_generation,is_optimal,False
202510060125453635025,4_pop200,column_generation,is_integer,True
202510060125453635026,4_pop200,column_generation,total_columns_generated,6230
202510060125453635027,4_pop200,column_generation,total_reduced_cost,-6358269.092387712
