log_ids,experiment_name,step,metric,value
202510262054452417800,6_pop200,initial_solution,solution_generation_time,3.850316047668457
202510262054452417801,6_pop200,initial_solution,total_generated_columns,121.0
202510262055285161786_pop200,6_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.006182
202510262055285161780,6_pop200,initial_solution,pool_solution_generation_time,41.07074308395386
202510262055285161781,6_pop200,initial_solution,pool_total_generated_columns,1504.0
202510262055346191310,6_pop200,graph_build,graph_build_time,5.903801679611206
202510262055346191311,6_pop200,graph_build,number_of_nodes,520.0
202510262055346191312,6_pop200,graph_build,number_of_edges,117326.0
202510262112538408730,6_pop200,column_generation,column_generation_time,1039.2217416763306
202510262112538418741,6_pop200,column_generation,number_of_iterations,100
202510262112538418742,6_pop200,column_generation,start_objective,155189.10537043773
202510262112538418743,6_pop200,column_generation,final_objective,110054.37843113621
202510262112538418744,6_pop200,column_generation,is_optimal,False
202510262112538418745,6_pop200,column_generation,is_integer,False
202510262112538418746,6_pop200,column_generation,total_columns_generated,2496
202510262112538418747,6_pop200,column_generation,total_reduced_cost,-2356600.152786828
