Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,22_pop200,2025-10-29 06:26:00,152746.88,1521,1000000.0,0.4933,0.1175,9.7063,0.0161,0.0161,10.3378
002,22_pop200,2025-10-29 06:26:00,149395.46,1539,3351.42,0.7902,0.1152,9.3883,0.0081,0.0081,10.3049
003,22_pop200,2025-10-29 06:26:00,146432.41,1563,2963.05,0.5318,0.1175,9.0492,0.0092,0.0092,9.7115
004,22_pop200,2025-10-29 06:26:00,143896.46,1590,2535.95,0.6836,0.1614,11.0318,0.0133,0.0133,11.8931
005,22_pop200,2025-10-29 06:26:00,142947.72,1611,948.74,0.7005,0.1358,9.8082,0.0061,0.0061,10.6536
006,22_pop200,2025-10-29 06:26:00,141831.87,1630,1115.84,0.6111,0.1144,8.4403,0.0051,0.0051,9.1739
007,22_pop200,2025-10-29 06:26:00,140435.09,1650,1396.79,0.7081,0.1408,8.4634,0.0092,0.0092,9.3225
008,22_pop200,2025-10-29 06:26:00,138123.74,1671,2311.35,0.6082,0.1204,9.643,0.0142,0.0142,10.3887
009,22_pop200,2025-10-29 06:26:00,136384.17,1687,1739.57,0.6238,0.1165,9.511,0.0092,0.0092,10.2624
010,22_pop200,2025-10-29 06:26:00,135077.46,1708,1306.71,0.7095,0.1535,10.2831,0.013,0.013,11.1602
011,22_pop200,2025-10-29 06:26:00,134663.32,1727,414.14,0.6384,0.1195,9.9971,0.0062,0.0062,10.7653
012,22_pop200,2025-10-29 06:26:00,133855.49,1750,807.83,0.6372,0.1182,10.2913,0.0101,0.0101,11.0579
013,22_pop200,2025-10-29 06:26:00,132821.59,1778,1033.9,0.746,0.1347,9.4342,0.0122,0.0122,10.33
014,22_pop200,2025-10-29 06:26:00,131744.03,1801,1077.56,0.8153,0.1256,9.5773,0.0184,0.0184,10.5396
015,22_pop200,2025-10-29 06:26:00,131029.67,1821,714.37,0.951,0.1674,10.3145,0.0093,0.0093,11.4451
016,22_pop200,2025-10-29 06:26:00,130056.55,1847,973.12,0.7665,0.1489,9.2426,0.0081,0.0081,10.1682
017,22_pop200,2025-10-29 06:26:00,129063.33,1871,993.22,0.8097,0.1266,9.8606,0.008,0.008,10.809
018,22_pop200,2025-10-29 06:26:00,127730.08,1891,1333.25,0.7391,0.1198,8.6849,0.0089,0.0089,9.5568
019,22_pop200,2025-10-29 06:26:00,127009.55,1905,720.53,0.9068,0.1367,8.5074,0.0092,0.0092,9.5629
020,22_pop200,2025-10-29 06:26:00,126149.21,1926,860.34,0.9403,0.1234,8.9309,0.0112,0.0112,10.012
021,22_pop200,2025-10-29 06:26:00,126125.92,1952,23.29,0.9786,0.1184,10.4459,0.0201,0.0201,11.5661
022,22_pop200,2025-10-29 06:26:00,124951.95,1966,1173.98,0.7776,0.1148,10.8546,0.0263,0.0263,11.7743
023,22_pop200,2025-10-29 06:26:00,124405.58,1990,546.37,0.8965,0.1463,8.5446,0.0111,0.0111,9.6015
024,22_pop200,2025-10-29 06:26:00,123911.85,2007,493.73,1.0061,0.1929,9.2606,0.0102,0.0102,10.4717
025,22_pop200,2025-10-29 06:26:00,123241.53,2030,670.32,0.895,0.1512,9.3851,0.0103,0.0103,10.4457
026,22_pop200,2025-10-29 06:26:00,122870.82,2057,370.71,0.8705,0.1399,11.3218,0.007,0.007,12.3409
027,22_pop200,2025-10-29 06:26:00,122415.75,2090,455.07,0.9293,0.1348,9.6468,0.0076,0.0076,10.7231
028,22_pop200,2025-10-29 06:26:00,121954.3,2120,461.45,0.8922,0.1186,8.0132,0.0121,0.0121,9.0381
029,22_pop200,2025-10-29 06:26:00,121423.16,2150,531.14,1.1695,0.1382,9.104,0.0071,0.0071,10.4208
030,22_pop200,2025-10-29 06:26:00,120878.43,2175,544.73,1.0318,0.1232,9.8696,0.0183,0.0183,11.045
031,22_pop200,2025-10-29 06:26:00,121114.11,2198,235.67,0.8672,0.114,8.8593,0.01,0.01,9.8548
032,22_pop200,2025-10-29 06:26:00,120514.97,2219,599.14,0.9043,0.1266,9.9481,0.008,0.008,10.9904
033,22_pop200,2025-10-29 06:26:00,120197.77,2239,317.2,1.0243,0.1664,10.2578,0.0112,0.0112,11.4664
034,22_pop200,2025-10-29 06:26:00,119901.24,2262,296.53,0.9733,0.1116,10.3983,0.0082,0.0082,11.4942
035,22_pop200,2025-10-29 06:26:00,119518.26,2281,382.98,1.0725,0.1581,8.5155,0.0062,0.0062,9.7543
036,22_pop200,2025-10-29 06:26:00,119057.26,2306,461.0,0.9865,0.169,8.8884,0.011,0.011,10.0584
037,22_pop200,2025-10-29 06:26:00,118618.82,2333,438.45,1.0602,0.1429,10.1502,0.0093,0.0093,11.3665
038,22_pop200,2025-10-29 06:26:00,118280.84,2352,337.98,0.9931,0.2029,11.0144,0.006,0.006,12.2183
039,22_pop200,2025-10-29 06:26:00,117849.91,2367,430.93,1.0601,0.1313,9.8368,0.0171,0.0171,11.0503
040,22_pop200,2025-10-29 06:26:00,117270.91,2394,579.0,1.0925,0.1469,11.1188,0.0173,0.0173,12.3775
041,22_pop200,2025-10-29 06:26:00,117683.94,2420,413.03,1.1135,0.1606,9.1997,0.007,0.007,10.4851
042,22_pop200,2025-10-29 06:26:00,117085.88,2440,598.06,1.1984,0.1292,9.1858,0.0082,0.0082,10.5236
043,22_pop200,2025-10-29 06:26:00,116665.26,2463,420.61,1.2956,0.1835,10.419,0.006,0.006,11.9071
044,22_pop200,2025-10-29 06:26:00,116346.76,2492,318.5,1.1554,0.1132,8.971,0.0153,0.0153,10.259
045,22_pop200,2025-10-29 06:26:00,116028.82,2514,317.94,1.1463,0.1135,9.7614,0.0112,0.0112,11.0349
046,22_pop200,2025-10-29 06:26:00,115789.72,2536,239.1,1.0973,0.1826,9.7257,0.0111,0.0111,11.0199
047,22_pop200,2025-10-29 06:26:00,115499.48,2578,290.25,1.2562,0.1155,10.5723,0.0102,0.0102,11.9551
048,22_pop200,2025-10-29 06:26:00,115281.86,2604,217.61,1.2094,0.1319,10.8109,0.007,0.007,12.1602
049,22_pop200,2025-10-29 06:26:00,114950.26,2627,331.6,1.2415,0.164,10.0006,0.006,0.006,11.4174
050,22_pop200,2025-10-29 06:26:00,114787.42,2659,162.84,1.273,0.1279,9.5475,0.0153,0.0153,10.9646
051,22_pop200,2025-10-29 06:26:00,115727.14,2676,939.72,1.1709,0.2174,9.0962,0.0072,0.0072,10.4956
052,22_pop200,2025-10-29 06:26:00,115155.6,2711,571.54,1.2745,0.1297,8.7572,0.0102,0.0102,10.1748
053,22_pop200,2025-10-29 06:26:00,114707.24,2745,448.37,1.3631,0.1102,10.2556,0.0072,0.0072,11.7381
054,22_pop200,2025-10-29 06:26:00,114342.57,2772,364.67,1.3901,0.15,10.0916,0.0081,0.0081,11.644
055,22_pop200,2025-10-29 06:26:00,114013.91,2799,328.66,1.1923,0.1152,10.2968,0.0051,0.0051,11.6135
056,22_pop200,2025-10-29 06:26:00,113673.18,2829,340.73,1.4252,0.1272,9.7997,0.009,0.009,11.3645
057,22_pop200,2025-10-29 06:26:00,113418.42,2855,254.76,1.2267,0.121,9.8755,0.0101,0.0101,11.2353
058,22_pop200,2025-10-29 06:26:00,113063.15,2882,355.27,1.3325,0.107,9.3295,0.0071,0.0071,10.7781
059,22_pop200,2025-10-29 06:26:00,112909.64,2921,153.51,1.2969,0.1149,11.777,0.009,0.009,13.2021
060,22_pop200,2025-10-29 06:26:00,112740.89,2947,168.74,1.3892,0.1651,9.0406,0.0082,0.0082,10.6073
061,22_pop200,2025-10-29 06:26:00,114750.07,2970,2009.18,1.4341,0.1092,8.0376,0.0113,0.0113,9.5966
062,22_pop200,2025-10-29 06:26:00,113820.39,2995,929.68,1.4749,0.1295,9.4996,0.008,0.008,11.1151
063,22_pop200,2025-10-29 06:26:00,113157.22,3023,663.17,1.2792,0.1159,8.1276,0.0092,0.0092,9.5333
064,22_pop200,2025-10-29 06:26:00,112834.24,3043,322.98,1.3702,0.1713,8.0388,0.0101,0.0101,9.5945
065,22_pop200,2025-10-29 06:26:00,112633.41,3068,200.83,1.4092,0.1084,9.156,0.0072,0.0072,10.683
066,22_pop200,2025-10-29 06:26:00,112487.71,3100,145.7,1.4289,0.1022,8.4555,0.0082,0.0082,9.9987
067,22_pop200,2025-10-29 06:26:00,112311.2,3122,176.52,1.3738,0.1133,9.6542,0.011,0.011,11.1545
068,22_pop200,2025-10-29 06:26:00,112200.65,3146,110.55,1.4228,0.1328,9.1435,0.0092,0.0092,10.7165
069,22_pop200,2025-10-29 06:26:00,112119.27,3178,81.38,1.242,0.1441,9.1635,0.008,0.008,10.5612
070,22_pop200,2025-10-29 06:26:00,112039.18,3199,80.09,1.4756,0.1434,9.3792,0.0082,0.0082,11.0098
071,22_pop200,2025-10-29 06:26:00,113019.09,3215,979.91,1.2926,0.0954,8.1054,0.0143,0.0143,9.5129
072,22_pop200,2025-10-29 06:26:00,112445.98,3228,573.11,1.518,0.1005,8.5109,0.0085,0.0085,10.1419
073,22_pop200,2025-10-29 06:26:00,112170.57,3249,275.41,1.3746,0.1014,9.8448,0.0082,0.0082,11.3325
074,22_pop200,2025-10-29 06:26:00,112057.95,3272,112.63,1.4113,0.1531,8.8231,0.0091,0.0091,10.3987
075,22_pop200,2025-10-29 06:26:00,111977.62,3298,80.33,1.5282,0.1116,9.7155,0.0071,0.0071,11.3666
076,22_pop200,2025-10-29 06:26:00,111851.04,3326,126.57,1.4963,0.1086,10.3314,0.0061,0.0061,11.9464
077,22_pop200,2025-10-29 06:26:00,111718.82,3350,132.22,1.5362,0.0971,9.5483,0.0081,0.0081,11.1959
078,22_pop200,2025-10-29 06:26:00,111658.61,3386,60.22,1.4323,0.1515,8.6237,0.0051,0.0051,10.218
079,22_pop200,2025-10-29 06:26:00,111584.25,3424,74.36,1.5867,0.2333,10.6655,0.005,0.005,12.492
080,22_pop200,2025-10-29 06:26:00,111483.84,3447,100.41,1.5205,0.1724,9.6059,0.006,0.006,11.3101
081,22_pop200,2025-10-29 06:26:00,112786.96,3465,1303.12,1.4615,0.1002,8.3084,0.0101,0.0101,9.8853
082,22_pop200,2025-10-29 06:26:00,112162.85,3482,624.11,1.5537,0.0983,7.5985,0.0072,0.0072,9.2586
083,22_pop200,2025-10-29 06:26:00,111894.32,3504,268.53,1.5382,0.0898,9.898,0.0081,0.0081,11.5371
084,22_pop200,2025-10-29 06:26:00,111751.38,3529,142.94,1.5426,0.1718,9.7909,0.0051,0.0051,11.5156
085,22_pop200,2025-10-29 06:26:00,111659.89,3551,91.49,1.6904,0.1002,9.9903,0.0092,0.0092,11.7959
086,22_pop200,2025-10-29 06:26:00,111533.28,3578,126.61,1.668,0.0981,9.955,0.0052,0.0052,11.7293
087,22_pop200,2025-10-29 06:26:00,111438.16,3604,95.12,1.6214,0.1749,8.844,0.0063,0.0063,10.6526
088,22_pop200,2025-10-29 06:26:00,111293.66,3631,144.51,1.651,0.0971,10.2019,0.0082,0.0082,11.961
089,22_pop200,2025-10-29 06:26:00,111179.41,3652,114.24,1.6392,0.1272,8.9762,0.004,0.004,10.7506
090,22_pop200,2025-10-29 06:26:00,111026.92,3680,152.49,1.6385,0.096,9.7776,0.0091,0.0091,11.5236
091,22_pop200,2025-10-29 06:26:00,112255.38,3704,1228.46,1.6526,0.1082,7.7053,0.0071,0.0071,9.4783
092,22_pop200,2025-10-29 06:26:00,111564.54,3728,690.84,1.667,0.1341,9.5118,0.0041,0.0041,11.3208
093,22_pop200,2025-10-29 06:26:00,111245.9,3753,318.64,1.7755,0.0954,8.9608,0.0052,0.0052,10.8409
094,22_pop200,2025-10-29 06:26:00,111093.44,3787,152.47,1.6497,0.1658,8.4558,0.0071,0.0071,10.2817
095,22_pop200,2025-10-29 06:26:00,110984.5,3816,108.93,1.862,0.1163,9.2754,0.006,0.006,11.2648
096,22_pop200,2025-10-29 06:26:00,110887.75,3842,96.76,1.828,0.0972,8.8455,0.0051,0.0051,10.7789
097,22_pop200,2025-10-29 06:26:00,110830.64,3871,57.1,1.6376,0.1335,9.7864,0.0052,0.0052,11.5668
098,22_pop200,2025-10-29 06:26:00,110751.82,3891,78.82,1.8861,0.098,9.2525,0.004,0.004,11.2446
099,22_pop200,2025-10-29 06:26:00,110676.63,3910,75.19,1.8277,0.1267,8.7987,0.004,0.004,10.761
100,22_pop200,2025-10-29 06:26:00,110613.9,3937,62.73,2.0268,0.093,8.8634,0.0081,0.0081,10.9953
