Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,29_pop200,2025-10-29 08:41:20,154948.0,1526,1000000.0,0.711,0.1316,10.1721,0.0172,0.0172,11.035
002,29_pop200,2025-10-29 08:41:20,151603.61,1553,3344.39,0.5751,0.1498,10.4849,0.0082,0.0082,11.2202
003,29_pop200,2025-10-29 08:41:20,148826.57,1573,2777.03,0.6012,0.1425,10.5048,0.0082,0.0082,11.2597
004,29_pop200,2025-10-29 08:41:20,145707.68,1591,3118.89,0.6384,0.1162,10.6794,0.0168,0.0168,11.4525
005,29_pop200,2025-10-29 08:41:20,143701.36,1620,2006.32,0.7103,0.1464,9.9186,0.0131,0.0131,10.7916
006,29_pop200,2025-10-29 08:41:20,142408.05,1645,1293.31,0.6015,0.1377,9.1286,0.0141,0.0141,9.8862
007,29_pop200,2025-10-29 08:41:20,141126.59,1666,1281.46,0.7469,0.1185,9.2566,0.0171,0.0171,10.1392
008,29_pop200,2025-10-29 08:41:20,139919.0,1691,1207.59,0.6584,0.1375,9.8998,0.0082,0.0082,10.7069
009,29_pop200,2025-10-29 08:41:20,137581.89,1718,2337.11,0.6627,0.1225,10.7586,0.0122,0.0122,11.5581
010,29_pop200,2025-10-29 08:41:20,135944.82,1731,1637.08,0.7664,0.1351,8.2577,0.0142,0.0142,9.1765
011,29_pop200,2025-10-29 08:41:20,135651.73,1761,293.09,0.6848,0.1221,9.6825,0.0102,0.0102,10.5027
012,29_pop200,2025-10-29 08:41:20,134136.4,1784,1515.33,0.6793,0.1754,8.2698,0.0181,0.0181,9.1437
013,29_pop200,2025-10-29 08:41:20,133263.83,1808,872.57,0.7712,0.1223,9.8308,0.0101,0.0101,10.7354
014,29_pop200,2025-10-29 08:41:20,132205.46,1825,1058.37,0.718,0.1238,8.8348,0.007,0.007,9.6876
015,29_pop200,2025-10-29 08:41:20,131635.02,1844,570.43,0.7106,0.1287,9.6413,0.005,0.005,10.4897
016,29_pop200,2025-10-29 08:41:20,130582.36,1859,1052.67,0.7166,0.1357,9.9789,0.0133,0.0133,10.8475
017,29_pop200,2025-10-29 08:41:20,129946.66,1873,635.7,0.7602,0.1711,8.3965,0.0232,0.0232,9.354
018,29_pop200,2025-10-29 08:41:20,129308.66,1892,638.01,0.6916,0.1206,10.0648,0.0111,0.0111,10.8903
019,29_pop200,2025-10-29 08:41:20,128671.36,1921,637.3,0.8466,0.1847,9.4869,0.0102,0.0102,10.5314
020,29_pop200,2025-10-29 08:41:20,127788.51,1930,882.84,0.8888,0.1255,9.0723,0.0164,0.0164,10.1071
021,29_pop200,2025-10-29 08:41:20,128255.59,1952,467.07,0.8421,0.1368,10.2023,0.006,0.006,11.1892
022,29_pop200,2025-10-29 08:41:20,127057.2,1973,1198.39,0.7603,0.1344,10.1236,0.0082,0.0082,11.0308
023,29_pop200,2025-10-29 08:41:20,126529.79,2003,527.41,0.8419,0.1747,11.2658,0.0131,0.0131,12.2966
024,29_pop200,2025-10-29 08:41:20,125778.57,2031,751.23,0.9066,0.1163,9.3024,0.0113,0.0113,10.3386
025,29_pop200,2025-10-29 08:41:20,125245.03,2056,533.54,0.8446,0.1095,9.5727,0.0153,0.0153,10.5442
026,29_pop200,2025-10-29 08:41:20,124246.04,2079,998.99,0.8333,0.1552,9.765,0.0152,0.0152,10.7724
027,29_pop200,2025-10-29 08:41:20,123478.19,2104,767.85,0.9731,0.1377,9.3935,0.005,0.005,10.5103
028,29_pop200,2025-10-29 08:41:20,122724.36,2130,753.83,1.0857,0.1214,10.0327,0.0203,0.0203,11.2629
029,29_pop200,2025-10-29 08:41:20,122340.99,2155,383.37,0.8735,0.1241,10.3484,0.0122,0.0122,11.3614
030,29_pop200,2025-10-29 08:41:20,121806.69,2175,534.3,1.0075,0.139,9.1457,0.006,0.006,10.3044
031,29_pop200,2025-10-29 08:41:20,121414.68,2194,392.0,0.936,0.1165,9.0862,0.0096,0.0096,10.1511
032,29_pop200,2025-10-29 08:41:20,120834.27,2215,580.41,1.0451,0.1222,10.7378,0.008,0.008,11.9172
033,29_pop200,2025-10-29 08:41:20,120413.38,2242,420.89,1.1199,0.1398,9.5773,0.0107,0.0107,10.8506
034,29_pop200,2025-10-29 08:41:20,119801.36,2259,612.02,1.0287,0.1204,8.8399,0.0099,0.0099,10.0029
035,29_pop200,2025-10-29 08:41:20,119314.26,2274,487.1,1.0781,0.1171,8.6702,0.0134,0.0134,9.8825
036,29_pop200,2025-10-29 08:41:20,118744.36,2292,569.9,1.0943,0.1324,8.5889,0.0172,0.0172,9.8349
037,29_pop200,2025-10-29 08:41:20,118142.92,2310,601.44,1.0685,0.1295,9.4046,0.0107,0.0107,10.6176
038,29_pop200,2025-10-29 08:41:20,117717.44,2330,425.48,1.0475,0.1094,8.371,0.0122,0.0122,9.5466
039,29_pop200,2025-10-29 08:41:20,117215.03,2350,502.41,1.1401,0.1306,8.6136,0.0112,0.0112,9.8995
040,29_pop200,2025-10-29 08:41:20,116904.74,2374,310.29,1.1541,0.1415,9.409,0.0132,0.0132,10.7218
041,29_pop200,2025-10-29 08:41:20,117069.81,2386,165.07,1.0501,0.1136,8.9223,0.0163,0.0163,10.1063
042,29_pop200,2025-10-29 08:41:20,116541.16,2417,528.66,1.1679,0.1194,8.7192,0.0111,0.0111,10.02
043,29_pop200,2025-10-29 08:41:20,116118.56,2439,422.6,1.1929,0.1226,9.6995,0.007,0.007,11.0249
044,29_pop200,2025-10-29 08:41:20,115770.34,2467,348.22,1.1297,0.1114,10.2916,0.0132,0.0132,11.5491
045,29_pop200,2025-10-29 08:41:20,115510.37,2486,259.97,1.1374,0.137,9.5654,0.0115,0.0115,10.8553
046,29_pop200,2025-10-29 08:41:20,115207.25,2513,303.12,1.1476,0.1265,9.6566,0.0122,0.0122,10.9465
047,29_pop200,2025-10-29 08:41:20,115040.47,2535,166.78,1.1035,0.1122,10.0583,0.007,0.007,11.283
048,29_pop200,2025-10-29 08:41:20,114829.68,2561,210.79,1.2952,0.1346,8.7993,0.0082,0.0082,10.2393
049,29_pop200,2025-10-29 08:41:20,114536.58,2583,293.1,1.5195,0.1787,8.9653,0.0112,0.0112,10.6777
050,29_pop200,2025-10-29 08:41:20,114208.17,2609,328.41,1.2589,0.1203,10.3813,0.0091,0.0091,11.7726
051,29_pop200,2025-10-29 08:41:20,115175.19,2621,967.01,1.1217,0.1867,6.9528,0.0122,0.0122,8.2776
052,29_pop200,2025-10-29 08:41:20,114403.26,2651,771.92,1.4438,0.1311,9.2093,0.0152,0.0152,10.8054
053,29_pop200,2025-10-29 08:41:20,114058.62,2684,344.64,1.2482,0.1124,9.211,0.006,0.006,10.5816
054,29_pop200,2025-10-29 08:41:20,113770.19,2715,288.43,1.2093,0.1115,9.5004,0.0112,0.0112,10.8344
055,29_pop200,2025-10-29 08:41:20,113518.56,2752,251.63,1.2214,0.1992,10.3648,0.0172,0.0172,11.8079
056,29_pop200,2025-10-29 08:41:20,113300.73,2772,217.83,1.5699,0.1163,9.5713,0.0101,0.0101,11.2707
057,29_pop200,2025-10-29 08:41:20,113073.08,2803,227.65,1.3341,0.2028,9.4133,0.0061,0.0061,10.9616
058,29_pop200,2025-10-29 08:41:20,112821.24,2822,251.84,1.3767,0.1157,10.4392,0.0072,0.0072,11.9427
059,29_pop200,2025-10-29 08:41:20,112593.27,2850,227.96,1.4218,0.1322,9.6388,0.0113,0.0113,11.2097
060,29_pop200,2025-10-29 08:41:20,112409.35,2878,183.92,1.4595,0.1132,8.9807,0.0143,0.0143,10.5774
061,29_pop200,2025-10-29 08:41:20,113457.03,2894,1047.68,1.2662,0.1194,8.3446,0.0081,0.0081,9.7413
062,29_pop200,2025-10-29 08:41:20,112849.07,2919,607.95,1.3116,0.1158,9.0994,0.0091,0.0091,10.5389
063,29_pop200,2025-10-29 08:41:20,112481.19,2945,367.89,1.3287,0.1096,9.5355,0.0062,0.0062,10.9851
064,29_pop200,2025-10-29 08:41:20,112219.38,2971,261.8,1.7902,0.1204,9.3397,0.0097,0.0097,11.2621
065,29_pop200,2025-10-29 08:41:20,112007.78,2995,211.6,1.4151,0.1151,10.1068,0.0102,0.0102,11.6511
066,29_pop200,2025-10-29 08:41:20,111679.75,3026,328.03,1.5554,0.1688,10.1116,0.0092,0.0092,11.8471
067,29_pop200,2025-10-29 08:41:20,111421.86,3066,257.89,1.355,0.1114,10.4764,0.0081,0.0081,11.9569
068,29_pop200,2025-10-29 08:41:20,111205.11,3090,216.74,1.4615,0.1175,9.826,0.0101,0.0101,11.4191
069,29_pop200,2025-10-29 08:41:20,111039.58,3110,165.53,1.3932,0.1584,9.7718,0.0108,0.0108,11.3373
070,29_pop200,2025-10-29 08:41:20,110910.28,3136,129.3,1.3392,0.1152,11.0986,0.0092,0.0092,12.5656
071,29_pop200,2025-10-29 08:41:20,111750.34,3157,840.07,1.5267,0.108,9.2631,0.0092,0.0092,10.9329
072,29_pop200,2025-10-29 08:41:20,111294.19,3182,456.15,1.5796,0.1988,9.9035,0.0144,0.0144,11.699
073,29_pop200,2025-10-29 08:41:20,110937.33,3207,356.86,1.5006,0.1003,9.1622,0.0122,0.0122,10.7783
074,29_pop200,2025-10-29 08:41:20,110639.19,3241,298.14,1.3235,0.1144,9.5636,0.0101,0.0101,11.0136
075,29_pop200,2025-10-29 08:41:20,110462.5,3273,176.68,1.428,0.1425,10.2829,0.0092,0.0092,11.8651
076,29_pop200,2025-10-29 08:41:20,110297.1,3302,165.41,1.4885,0.1044,8.7925,0.007,0.007,10.3954
077,29_pop200,2025-10-29 08:41:20,110186.52,3333,110.58,1.5058,0.135,11.5669,0.0133,0.0133,13.2261
078,29_pop200,2025-10-29 08:41:20,110061.88,3373,124.63,1.5159,0.1787,9.9431,0.0061,0.0061,11.6487
079,29_pop200,2025-10-29 08:41:20,109946.59,3402,115.29,1.6292,0.1029,10.5451,0.0102,0.0102,12.2915
080,29_pop200,2025-10-29 08:41:20,109828.67,3437,117.93,1.6287,0.1048,10.5981,0.0061,0.0061,12.3417
081,29_pop200,2025-10-29 08:41:20,110220.11,3460,391.44,1.4397,0.1075,8.2676,0.0072,0.0072,9.825
082,29_pop200,2025-10-29 08:41:20,109858.46,3483,361.65,1.8048,0.1217,9.3541,0.0121,0.0121,11.2957
083,29_pop200,2025-10-29 08:41:20,109730.76,3512,127.7,1.7557,0.1004,9.4068,0.005,0.005,11.273
084,29_pop200,2025-10-29 08:41:20,109627.64,3537,103.11,1.6663,0.1515,9.9833,0.0099,0.0099,11.815
085,29_pop200,2025-10-29 08:41:20,109541.69,3562,85.95,1.5597,0.1022,9.8072,0.0062,0.0062,11.4796
086,29_pop200,2025-10-29 08:41:20,109457.41,3599,84.29,1.6068,0.0977,9.7275,0.004,0.004,11.439
087,29_pop200,2025-10-29 08:41:20,109379.36,3632,78.05,1.7553,0.1904,11.8518,0.009,0.009,13.8095
088,29_pop200,2025-10-29 08:41:20,109333.77,3658,45.59,1.8104,0.1042,10.1551,0.0092,0.0092,12.0818
089,29_pop200,2025-10-29 08:41:20,109283.62,3685,50.14,1.8517,0.1372,11.0288,0.0071,0.0071,13.0279
090,29_pop200,2025-10-29 08:41:20,109209.79,3700,73.84,1.741,0.1117,10.1331,0.0113,0.0113,12.0011
091,29_pop200,2025-10-29 08:41:20,109810.7,3725,600.91,1.6511,0.1489,8.9322,0.0092,0.0092,10.7475
092,29_pop200,2025-10-29 08:41:20,109553.09,3756,257.61,1.8898,0.1013,10.5422,0.0062,0.0062,12.5435
093,29_pop200,2025-10-29 08:41:20,109395.68,3774,157.41,1.8193,0.094,10.5753,0.006,0.006,12.4967
094,29_pop200,2025-10-29 08:41:20,109368.59,3795,27.09,1.8693,0.0932,9.7865,0.0052,0.0052,11.7573
095,29_pop200,2025-10-29 08:41:20,109332.84,3826,35.75,1.7252,0.1497,10.8949,0.0071,0.0071,12.7812
096,29_pop200,2025-10-29 08:41:20,109284.57,3853,48.27,1.9305,0.1297,10.8841,0.0051,0.0051,12.9525
097,29_pop200,2025-10-29 08:41:20,109224.55,3874,60.02,2.4175,0.1077,11.2899,0.009,0.009,13.8284
098,29_pop200,2025-10-29 08:41:20,109168.93,3903,55.62,2.0581,0.0952,11.0145,0.0051,0.0051,13.1769
099,29_pop200,2025-10-29 08:41:20,109116.74,3929,52.18,1.8922,0.1867,11.4467,0.006,0.006,13.5363
100,29_pop200,2025-10-29 08:41:20,109070.09,3951,46.65,1.9183,0.0962,10.2734,0.0091,0.0091,12.3011
