log_ids,experiment_name,step,metric,value
202510270203166722300,23_pop200,initial_solution,solution_generation_time,3.778700590133667
202510270203166722301,23_pop200,initial_solution,total_generated_columns,111.0
2025102702035833861523_pop200,23_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.012017
202510270203583386150,23_pop200,initial_solution,pool_solution_generation_time,39.429142236709595
202510270203583386151,23_pop200,initial_solution,pool_total_generated_columns,1517.0
202510270204039680810,23_pop200,graph_build,graph_build_time,5.435614585876465
202510270204039680811,23_pop200,graph_build,number_of_nodes,520.0
202510270204039680812,23_pop200,graph_build,number_of_edges,117326.0
202510270221190993450,23_pop200,column_generation,column_generation_time,1035.131264448166
202510270221190993451,23_pop200,column_generation,number_of_iterations,100
202510270221190993452,23_pop200,column_generation,start_objective,154243.0462307992
202510270221190993453,23_pop200,column_generation,final_objective,108636.78105454794
202510270221190993454,23_pop200,column_generation,is_optimal,False
202510270221190993455,23_pop200,column_generation,is_integer,False
202510270221190993456,23_pop200,column_generation,total_columns_generated,2515
202510270221190993457,23_pop200,column_generation,total_reduced_cost,-2443945.7883533547
