log_ids,experiment_name,step,metric,value
202510290415012490810,16_pop200,initial_solution,solution_generation_time,3.402775526046753
202510290415012490811,16_pop200,initial_solution,total_generated_columns,123.0
2025102904154473843316_pop200,16_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.002005
202510290415447384330,16_pop200,initial_solution,pool_solution_generation_time,41.2441246509552
202510290415447384331,16_pop200,initial_solution,pool_total_generated_columns,1522.0
202510290415504222900,16_pop200,graph_build,graph_build_time,5.501086235046387
202510290415504234591,16_pop200,graph_build,number_of_nodes,520.0
202510290415504234592,16_pop200,graph_build,number_of_edges,117326.0
202510290433306965600,16_pop200,column_generation,column_generation_time,1060.2731003761292
202510290433306965601,16_pop200,column_generation,number_of_iterations,100
202510290433306965602,16_pop200,column_generation,start_objective,154586.9553894236
202510290433306965603,16_pop200,column_generation,final_objective,110411.92306789322
202510290433306965604,16_pop200,column_generation,is_optimal,False
202510290433306965605,16_pop200,column_generation,is_integer,False
202510290433306965606,16_pop200,column_generation,total_columns_generated,2509
202510290433306965607,16_pop200,column_generation,total_reduced_cost,-2515850.3400346725
