log_ids,experiment_name,step,metric,value
202510282344205430000,4_pop200,initial_solution,solution_generation_time,4.684296369552612
202510282344205440001,4_pop200,initial_solution,total_generated_columns,122.0
202510282345206519934_pop200,4_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.000999
202510282345206529930,4_pop200,initial_solution,pool_solution_generation_time,57.019331216812134
202510282345206529931,4_pop200,initial_solution,pool_total_generated_columns,1506.0
202510282345276066660,4_pop200,graph_build,graph_build_time,6.718702077865601
202510282345276066661,4_pop200,graph_build,number_of_nodes,520.0
202510282345276066662,4_pop200,graph_build,number_of_edges,117326.0
202510290009457278670,4_pop200,column_generation,column_generation_time,1458.1202006340027
202510290009457278671,4_pop200,column_generation,number_of_iterations,100
202510290009457278672,4_pop200,column_generation,start_objective,154704.22425504483
202510290009457278673,4_pop200,column_generation,final_objective,108175.38666128751
202510290009457278674,4_pop200,column_generation,is_optimal,False
202510290009457278675,4_pop200,column_generation,is_integer,False
202510290009457278676,4_pop200,column_generation,total_columns_generated,2513
202510290009457278677,4_pop200,column_generation,total_reduced_cost,-2295035.368018929
