Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,20_pop200,2025-10-29 05:48:16,154202.88,1529,1000000.0,0.5836,0.1271,7.0336,0.019,0.019,7.7664
002,20_pop200,2025-10-29 05:48:16,151198.92,1553,3003.96,0.5493,0.1243,9.453,0.004,0.004,10.1321
003,20_pop200,2025-10-29 05:48:16,148285.27,1569,2913.65,0.5479,0.1155,8.5955,0.0132,0.0132,9.2754
004,20_pop200,2025-10-29 05:48:16,146601.23,1600,1684.03,0.5723,0.1395,10.0291,0.0109,0.0109,10.7545
005,20_pop200,2025-10-29 05:48:16,144645.5,1619,1955.74,0.7271,0.1704,9.4547,0.005,0.005,10.3591
006,20_pop200,2025-10-29 05:48:16,142735.27,1646,1910.23,0.6171,0.1287,9.0463,0.0092,0.0092,9.8023
007,20_pop200,2025-10-29 05:48:16,141024.92,1669,1710.35,0.6165,0.1213,9.1326,0.0091,0.0091,9.8816
008,20_pop200,2025-10-29 05:48:16,139443.55,1682,1581.37,0.641,0.1266,8.2075,0.0141,0.0141,8.9953
009,20_pop200,2025-10-29 05:48:16,138943.05,1708,500.5,0.6959,0.1703,8.5598,0.0111,0.0111,9.4605
010,20_pop200,2025-10-29 05:48:16,137801.73,1738,1141.31,0.645,0.1195,9.8524,0.0072,0.0072,10.6261
011,20_pop200,2025-10-29 05:48:16,137139.2,1758,662.54,0.9424,0.2207,9.4356,0.0249,0.0249,10.6266
012,20_pop200,2025-10-29 05:48:16,136264.84,1777,874.36,0.6957,0.1275,9.8926,0.005,0.005,10.7234
013,20_pop200,2025-10-29 05:48:16,135357.99,1796,906.85,0.6584,0.1229,8.7507,0.0071,0.0071,9.5454
014,20_pop200,2025-10-29 05:48:16,133996.36,1815,1361.63,0.7725,0.1192,9.1718,0.0102,0.0102,10.0767
015,20_pop200,2025-10-29 05:48:16,132730.82,1835,1265.54,0.7203,0.1195,8.287,0.007,0.007,9.1368
016,20_pop200,2025-10-29 05:48:16,131838.95,1853,891.87,0.7722,0.1296,8.9724,0.0083,0.0083,9.8846
017,20_pop200,2025-10-29 05:48:16,130793.74,1873,1045.2,0.8928,0.2465,8.7464,0.0082,0.0082,9.899
018,20_pop200,2025-10-29 05:48:16,129778.55,1900,1015.19,0.7525,0.1699,9.2348,0.0122,0.0122,10.1718
019,20_pop200,2025-10-29 05:48:16,128534.66,1921,1243.89,0.8447,0.1397,9.3898,0.0124,0.0124,10.3886
020,20_pop200,2025-10-29 05:48:16,127080.94,1939,1453.72,0.9724,0.1268,8.3984,0.0081,0.0081,9.5082
021,20_pop200,2025-10-29 05:48:16,127550.61,1955,469.68,0.8099,0.1184,7.5374,0.006,0.006,8.4739
022,20_pop200,2025-10-29 05:48:16,126501.54,1981,1049.07,0.8322,0.1215,9.5129,0.006,0.006,10.4736
023,20_pop200,2025-10-29 05:48:16,125613.44,2008,888.1,0.7703,0.1191,10.0801,0.007,0.007,10.9797
024,20_pop200,2025-10-29 05:48:16,124509.45,2032,1103.99,0.8979,0.1376,9.737,0.0091,0.0091,10.7858
025,20_pop200,2025-10-29 05:48:16,123883.15,2058,626.3,0.8004,0.1093,8.9181,0.0131,0.0131,9.8419
026,20_pop200,2025-10-29 05:48:16,123091.15,2073,792.01,0.8291,0.1095,8.6743,0.0096,0.0096,9.717
027,20_pop200,2025-10-29 05:48:16,122368.18,2091,722.97,0.8118,0.1115,9.0528,0.0123,0.0123,9.9916
028,20_pop200,2025-10-29 05:48:16,121543.07,2113,825.1,1.0245,0.1204,10.2798,0.0082,0.0082,11.4348
029,20_pop200,2025-10-29 05:48:16,120764.72,2132,778.36,0.9931,0.2208,10.1675,0.0162,0.0162,11.4025
030,20_pop200,2025-10-29 05:48:16,120158.73,2150,605.99,0.8835,0.1176,8.349,0.0192,0.0192,9.3728
031,20_pop200,2025-10-29 05:48:16,120417.65,2179,258.93,0.8683,0.1102,8.311,0.0111,0.0111,9.3016
032,20_pop200,2025-10-29 05:48:16,119787.14,2190,630.51,0.9732,0.1206,7.7831,0.0113,0.0113,8.8913
033,20_pop200,2025-10-29 05:48:16,119186.45,2210,600.69,0.9013,0.1199,9.3974,0.0071,0.0071,10.4297
034,20_pop200,2025-10-29 05:48:16,118541.24,2227,645.21,0.9112,0.1106,8.8365,0.0052,0.0052,9.8665
035,20_pop200,2025-10-29 05:48:16,118157.23,2246,384.01,1.0373,0.1401,8.3105,0.0121,0.0121,9.5015
036,20_pop200,2025-10-29 05:48:16,117816.65,2272,340.58,0.9809,0.1175,8.8937,0.0096,0.0096,10.0052
037,20_pop200,2025-10-29 05:48:16,117316.0,2288,500.65,0.9533,0.1113,9.8096,0.0102,0.0102,10.8867
038,20_pop200,2025-10-29 05:48:16,117047.67,2307,268.33,0.9698,0.1135,9.8371,0.0102,0.0102,10.9346
039,20_pop200,2025-10-29 05:48:16,116596.67,2333,451.0,1.0568,0.1264,8.6504,0.0082,0.0082,9.8458
040,20_pop200,2025-10-29 05:48:16,116280.69,2353,315.98,1.1213,0.1398,8.7724,0.0102,0.0102,10.0446
041,20_pop200,2025-10-29 05:48:16,116766.06,2380,485.36,1.3148,0.1203,9.0479,0.0181,0.0181,10.5021
042,20_pop200,2025-10-29 05:48:16,116269.38,2403,496.68,1.0264,0.1107,10.2122,0.0082,0.0082,11.3621
043,20_pop200,2025-10-29 05:48:16,115822.68,2427,446.7,1.1682,0.1367,9.6868,0.0179,0.0179,11.0126
044,20_pop200,2025-10-29 05:48:16,115438.45,2446,384.23,1.064,0.1167,7.5147,0.0112,0.0112,8.7085
045,20_pop200,2025-10-29 05:48:16,115094.68,2475,343.77,1.1738,0.1286,8.9694,0.0203,0.0203,10.2961
046,20_pop200,2025-10-29 05:48:16,114743.0,2505,351.68,1.1823,0.1204,10.0461,0.0072,0.0072,11.3581
047,20_pop200,2025-10-29 05:48:16,114431.87,2524,311.13,1.1331,0.1092,9.385,0.0082,0.0082,10.6387
048,20_pop200,2025-10-29 05:48:16,114227.63,2558,204.25,1.1267,0.1734,9.3886,0.0061,0.0061,10.6992
