Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,4_pop200,2025-10-29 00:09:45,154704.22,1536,1000000.0,0.5987,0.1353,12.0911,0.013,0.013,12.8411
002,4_pop200,2025-10-29 00:09:45,150327.72,1565,4376.51,0.7043,0.17,13.1802,0.01,0.01,14.0665
003,4_pop200,2025-10-29 00:09:45,148000.4,1591,2327.31,0.8435,0.127,13.9864,0.007,0.007,14.9678
004,4_pop200,2025-10-29 00:09:45,145921.26,1609,2079.15,0.7589,0.2895,9.9184,0.014,0.014,10.9822
005,4_pop200,2025-10-29 00:09:45,143853.1,1627,2068.16,0.7499,0.127,9.1596,0.007,0.007,10.0482
006,4_pop200,2025-10-29 00:09:45,142331.14,1647,1521.96,0.7056,0.139,15.9259,0.017,0.017,16.7886
007,4_pop200,2025-10-29 00:09:45,140790.59,1673,1540.54,0.869,0.2286,16.2663,0.0234,0.0234,17.3983
008,4_pop200,2025-10-29 00:09:45,140019.92,1696,770.67,1.3357,0.2812,12.7805,0.008,0.008,14.4074
009,4_pop200,2025-10-29 00:09:45,139216.01,1724,803.91,0.8711,0.1471,11.6556,0.012,0.012,12.6908
010,4_pop200,2025-10-29 00:09:45,137427.87,1746,1788.15,1.3761,0.2903,14.4588,0.006,0.006,16.1352
011,4_pop200,2025-10-29 00:09:45,136267.49,1761,1160.38,0.7259,0.128,14.26,0.013,0.013,15.1308
012,4_pop200,2025-10-29 00:09:45,135603.32,1785,664.16,0.7366,0.2388,17.0258,0.013,0.013,18.0195
013,4_pop200,2025-10-29 00:09:45,134595.49,1807,1007.83,0.7214,0.117,17.6312,0.0134,0.0134,18.4851
014,4_pop200,2025-10-29 00:09:45,133840.77,1825,754.72,1.2523,0.2088,15.9169,0.005,0.005,17.3875
015,4_pop200,2025-10-29 00:09:45,133276.3,1853,564.47,0.9241,0.12,11.8316,0.011,0.011,12.8876
016,4_pop200,2025-10-29 00:09:45,132069.52,1877,1206.78,0.9482,0.165,9.0295,0.0096,0.0096,10.1569
017,4_pop200,2025-10-29 00:09:45,131150.51,1895,919.01,0.9322,0.156,11.2695,0.01,0.01,12.3702
018,4_pop200,2025-10-29 00:09:45,129742.44,1910,1408.07,0.9872,0.2239,10.6943,0.009,0.009,11.9174
019,4_pop200,2025-10-29 00:09:45,129077.53,1934,664.91,0.7867,0.117,14.2274,0.013,0.013,15.1481
020,4_pop200,2025-10-29 00:09:45,127940.29,1958,1137.23,1.3743,0.226,16.5778,0.013,0.013,18.1951
021,4_pop200,2025-10-29 00:09:45,127374.62,1976,565.67,0.7301,0.111,10.3555,0.019,0.019,11.2167
022,4_pop200,2025-10-29 00:09:45,126640.04,2001,734.59,0.8303,0.1609,10.5923,0.016,0.016,11.6021
023,4_pop200,2025-10-29 00:09:45,126010.79,2016,629.25,2.1418,0.4696,14.8386,0.0138,0.0138,17.4757
024,4_pop200,2025-10-29 00:09:45,125471.04,2030,539.75,1.8401,0.161,15.6995,0.02,0.02,17.7236
025,4_pop200,2025-10-29 00:09:45,124691.14,2045,779.9,1.2168,0.181,14.9239,0.011,0.011,16.3377
026,4_pop200,2025-10-29 00:09:45,124064.63,2067,626.51,0.9217,0.12,16.5842,0.017,0.017,17.6469
027,4_pop200,2025-10-29 00:09:45,123323.6,2087,741.02,1.236,0.4936,13.3061,0.013,0.013,15.0813
028,4_pop200,2025-10-29 00:09:45,122872.14,2110,451.46,0.9283,0.122,9.9777,0.011,0.011,11.044
029,4_pop200,2025-10-29 00:09:45,122147.27,2129,724.87,1.1118,0.137,9.0935,0.009,0.009,10.3543
030,4_pop200,2025-10-29 00:09:45,121493.84,2146,653.43,0.9683,0.12,10.3499,0.0132,0.0132,11.4581
031,4_pop200,2025-10-29 00:09:45,121936.23,2162,442.39,0.9687,0.115,8.7089,0.0177,0.0177,9.8133
032,4_pop200,2025-10-29 00:09:45,121285.41,2183,650.82,0.9974,0.129,9.1727,0.009,0.009,10.3112
033,4_pop200,2025-10-29 00:09:45,120803.64,2212,481.77,0.9967,0.1371,14.0049,0.011,0.011,15.1516
034,4_pop200,2025-10-29 00:09:45,120416.61,2238,387.03,1.4757,0.172,16.4351,0.0084,0.0084,18.0949
035,4_pop200,2025-10-29 00:09:45,119936.01,2264,480.6,1.533,0.133,13.5565,0.01,0.01,15.2361
036,4_pop200,2025-10-29 00:09:45,119490.73,2290,445.28,1.1622,0.19,14.8484,0.015,0.015,16.2196
037,4_pop200,2025-10-29 00:09:45,118996.09,2314,494.64,2.1103,0.218,16.379,0.019,0.019,18.7373
038,4_pop200,2025-10-29 00:09:45,118514.48,2329,481.61,1.2237,0.2682,11.2,0.009,0.009,12.7119
039,4_pop200,2025-10-29 00:09:45,118252.31,2351,262.17,1.2128,0.1657,12.703,0.0137,0.0137,14.0994
040,4_pop200,2025-10-29 00:09:45,118015.09,2374,237.23,1.2335,0.145,13.3918,0.012,0.012,14.7858
041,4_pop200,2025-10-29 00:09:45,118764.15,2401,749.07,1.5288,0.154,11.5899,0.012,0.012,13.2877
042,4_pop200,2025-10-29 00:09:45,118288.3,2420,475.85,1.2496,0.143,11.3225,0.018,0.017,12.7381
043,4_pop200,2025-10-29 00:09:45,117767.56,2445,520.74,1.3192,0.256,10.044,0.016,0.016,11.6372
044,4_pop200,2025-10-29 00:09:45,117417.31,2475,350.25,1.2603,0.129,11.5154,0.011,0.011,12.9188
045,4_pop200,2025-10-29 00:09:45,117072.17,2494,345.14,1.242,0.159,10.8942,0.01,0.01,12.3082
046,4_pop200,2025-10-29 00:09:45,116747.82,2523,324.35,1.2097,0.13,12.5705,0.015,0.015,13.9341
047,4_pop200,2025-10-29 00:09:45,116422.86,2550,324.97,1.406,0.1008,12.2137,0.013,0.013,13.7366
048,4_pop200,2025-10-29 00:09:45,116282.61,2573,140.25,0.9938,0.1315,12.9822,0.0123,0.0123,14.1244
049,4_pop200,2025-10-29 00:09:45,116046.3,2601,236.31,1.3367,0.166,14.9042,0.01,0.01,16.4205
050,4_pop200,2025-10-29 00:09:45,115860.57,2620,185.73,2.0002,0.113,11.7239,0.013,0.013,13.8532
051,4_pop200,2025-10-29 00:09:45,115743.23,2637,117.35,1.2451,0.134,11.7061,0.01,0.01,13.1028
052,4_pop200,2025-10-29 00:09:45,115363.26,2666,379.96,1.6755,0.109,11.119,0.0145,0.0145,12.9311
053,4_pop200,2025-10-29 00:09:45,114997.14,2693,366.12,1.4448,0.132,10.0059,0.008,0.008,11.5947
054,4_pop200,2025-10-29 00:09:45,114728.0,2726,269.15,1.1909,0.137,15.8179,0.009,0.009,17.1583
055,4_pop200,2025-10-29 00:09:45,114542.47,2752,185.52,1.6137,0.125,14.1806,0.008,0.008,15.9298
056,4_pop200,2025-10-29 00:09:45,114405.63,2788,136.84,1.3046,0.111,11.2048,0.009,0.009,12.6324
057,4_pop200,2025-10-29 00:09:45,114223.32,2814,182.31,1.1876,0.1539,8.5514,0.007,0.007,9.9025
058,4_pop200,2025-10-29 00:09:45,113933.99,2843,289.34,1.288,0.202,12.8828,0.01,0.01,14.3858
059,4_pop200,2025-10-29 00:09:45,113673.2,2866,260.78,1.4976,0.102,8.8036,0.009,0.009,10.4162
060,4_pop200,2025-10-29 00:09:45,113337.86,2886,335.34,1.3056,0.112,11.3991,0.01,0.01,12.8287
061,4_pop200,2025-10-29 00:09:45,113065.76,2906,272.11,1.2456,0.103,9.8012,0.006,0.006,11.1588
062,4_pop200,2025-10-29 00:09:45,112816.57,2927,249.18,1.4622,0.139,10.5583,0.014,0.014,12.1754
063,4_pop200,2025-10-29 00:09:45,112383.11,2945,433.46,1.3784,0.183,12.2924,0.0254,0.0254,13.8817
064,4_pop200,2025-10-29 00:09:45,112048.72,2970,334.39,2.2068,0.22,15.0217,0.0126,0.0126,17.4693
065,4_pop200,2025-10-29 00:09:45,111809.67,2992,239.05,1.9137,0.122,16.9873,0.016,0.016,19.0432
066,4_pop200,2025-10-29 00:09:45,111676.33,3027,133.34,2.3288,0.1735,22.0324,0.014,0.014,24.5527
067,4_pop200,2025-10-29 00:09:45,111464.04,3052,212.29,2.7059,0.17,16.531,0.015,0.015,19.4269
068,4_pop200,2025-10-29 00:09:45,111250.99,3075,213.05,1.5157,0.141,12.2062,0.009,0.009,13.8769
069,4_pop200,2025-10-29 00:09:45,111060.12,3101,190.87,1.4197,0.122,13.5137,0.009,0.009,15.0695
070,4_pop200,2025-10-29 00:09:45,110916.44,3123,143.69,1.1719,0.1178,10.3428,0.013,0.013,11.649
071,4_pop200,2025-10-29 00:09:45,111300.07,3144,383.64,1.241,0.122,8.9498,0.008,0.008,10.3238
072,4_pop200,2025-10-29 00:09:45,111017.71,3176,282.37,1.358,0.1,13.1793,0.0063,0.0063,14.6467
073,4_pop200,2025-10-29 00:09:45,110766.16,3193,251.55,2.8491,0.147,19.8151,0.008,0.008,22.8233
074,4_pop200,2025-10-29 00:09:45,110587.83,3225,178.32,3.8387,0.226,14.6587,0.005,0.005,18.7354
075,4_pop200,2025-10-29 00:09:45,110424.34,3256,163.5,1.4372,0.182,14.8525,0.012,0.012,16.5076
076,4_pop200,2025-10-29 00:09:45,110224.53,3283,199.81,1.3168,0.1251,13.038,0.009,0.009,14.4919
077,4_pop200,2025-10-29 00:09:45,110117.35,3319,107.18,1.3123,0.097,10.3384,0.007,0.007,11.7577
078,4_pop200,2025-10-29 00:09:45,110004.61,3355,112.74,1.4986,0.1449,12.6996,0.013,0.013,14.364
079,4_pop200,2025-10-29 00:09:45,109870.48,3388,134.12,1.868,0.108,13.5053,0.017,0.017,15.5053
080,4_pop200,2025-10-29 00:09:45,109760.28,3422,110.2,2.0504,0.1299,10.9735,0.009,0.009,13.1663
081,4_pop200,2025-10-29 00:09:45,110032.92,3451,272.63,1.3492,0.133,9.6643,0.0068,0.0068,11.1569
082,4_pop200,2025-10-29 00:09:45,109823.4,3474,209.52,1.2771,0.094,10.359,0.008,0.008,11.7402
083,4_pop200,2025-10-29 00:09:45,109595.62,3507,227.78,1.6673,0.122,10.18,0.005,0.005,11.9793
084,4_pop200,2025-10-29 00:09:45,109441.84,3550,153.79,1.4691,0.1451,9.6599,0.009,0.009,11.2882
085,4_pop200,2025-10-29 00:09:45,109347.48,3576,94.35,1.4837,0.1,10.4013,0.007,0.007,11.9949
086,4_pop200,2025-10-29 00:09:45,109273.45,3596,74.04,1.9295,0.146,9.8987,0.01,0.01,11.9883
087,4_pop200,2025-10-29 00:09:45,109137.65,3620,135.8,1.6251,0.1068,13.3226,0.0122,0.0122,15.0703
088,4_pop200,2025-10-29 00:09:45,109011.83,3653,125.82,2.4141,0.1961,13.1575,0.007,0.007,15.7801
089,4_pop200,2025-10-29 00:09:45,108883.87,3680,127.96,1.857,0.091,10.7657,0.008,0.008,12.7237
090,4_pop200,2025-10-29 00:09:45,108780.48,3722,103.39,1.8554,0.148,11.5797,0.008,0.008,13.5962
091,4_pop200,2025-10-29 00:09:45,109682.26,3752,901.77,1.7744,0.098,13.9052,0.0109,0.0109,15.7981
092,4_pop200,2025-10-29 00:09:45,109420.59,3790,261.67,2.7216,0.099,17.9763,0.009,0.009,20.8109
093,4_pop200,2025-10-29 00:09:45,109146.26,3818,274.33,4.079,0.1769,19.2519,0.0118,0.0118,23.5275
094,4_pop200,2025-10-29 00:09:45,108945.61,3846,200.65,6.2362,0.308,20.8034,0.0095,0.0095,27.3662
095,4_pop200,2025-10-29 00:09:45,108857.06,3877,88.55,2.6061,0.135,13.4048,0.012,0.012,16.164
096,4_pop200,2025-10-29 00:09:45,108739.78,3907,117.29,2.3781,0.155,13.8751,0.017,0.017,16.4282
097,4_pop200,2025-10-29 00:09:45,108565.1,3927,174.67,2.6704,0.118,13.1032,0.01,0.01,15.9046
098,4_pop200,2025-10-29 00:09:45,108400.35,3952,164.75,1.5846,0.1134,12.2418,0.011,0.011,13.9555
099,4_pop200,2025-10-29 00:09:45,108282.92,3982,117.43,1.7499,0.099,11.1717,0.007,0.007,13.0306
100,4_pop200,2025-10-29 00:09:45,108175.39,4019,107.53,1.8058,0.129,11.4282,0.013,0.013,13.382
