log_ids,experiment_name,step,metric,value
202510262319095427170,14_pop200,initial_solution,solution_generation_time,3.504028558731079
202510262319095427171,14_pop200,initial_solution,total_generated_columns,117.0
2025102623195063910414_pop200,14_pop200,preprocessing_and_transformations,pool_deduplication_run_time,0.006437
202510262319506391040,14_pop200,initial_solution,pool_solution_generation_time,38.985183000564575
202510262319506391041,14_pop200,initial_solution,pool_total_generated_columns,1487.0
202510262319561910890,14_pop200,graph_build,graph_build_time,5.334598779678345
202510262319561910891,14_pop200,graph_build,number_of_nodes,520.0
202510262319561910892,14_pop200,graph_build,number_of_edges,117326.0
202510262337133817400,14_pop200,column_generation,column_generation_time,1037.19065117836
202510262337133817401,14_pop200,column_generation,number_of_iterations,100
202510262337133817402,14_pop200,column_generation,start_objective,153927.29175427102
202510262337133817403,14_pop200,column_generation,final_objective,109137.30948193443
202510262337133817404,14_pop200,column_generation,is_optimal,False
202510262337133817405,14_pop200,column_generation,is_integer,False
202510262337133817406,14_pop200,column_generation,total_columns_generated,2698
202510262337133817407,14_pop200,column_generation,total_reduced_cost,-2377541.348267309
