Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,25_pop200,2025-10-29 07:23:57,155774.73,1509,1000000.0,0.5162,0.1154,8.8771,0.0184,0.0184,9.5292
002,25_pop200,2025-10-29 07:23:57,153470.62,1532,2304.11,0.6425,0.1245,8.991,0.0112,0.0112,9.7713
003,25_pop200,2025-10-29 07:23:57,149779.66,1548,3690.95,0.6634,0.137,7.8183,0.0173,0.0173,8.6385
004,25_pop200,2025-10-29 07:23:57,147891.49,1566,1888.18,0.5636,0.1194,8.02,0.0109,0.0109,8.715
005,25_pop200,2025-10-29 07:23:57,146033.46,1590,1858.02,0.6389,0.1551,9.3449,0.007,0.007,10.1498
006,25_pop200,2025-10-29 07:23:57,143427.44,1618,2606.03,0.8092,0.1265,8.9377,0.005,0.005,9.8815
007,25_pop200,2025-10-29 07:23:57,141446.94,1645,1980.5,0.5948,0.1657,9.2108,0.007,0.007,9.9814
008,25_pop200,2025-10-29 07:23:57,140019.7,1671,1427.24,0.6063,0.1406,9.5986,0.0062,0.0062,10.3543
009,25_pop200,2025-10-29 07:23:57,139168.76,1693,850.93,0.6796,0.1255,10.0898,0.0091,0.0091,10.904
010,25_pop200,2025-10-29 07:23:57,137994.23,1710,1174.53,0.6648,0.1306,8.7082,0.0067,0.0067,9.5128
011,25_pop200,2025-10-29 07:23:57,136689.94,1734,1304.29,0.7216,0.1265,9.6526,0.0102,0.0102,10.5121
012,25_pop200,2025-10-29 07:23:57,135108.62,1747,1581.32,0.6767,0.1154,9.0367,0.0081,0.0081,9.8391
013,25_pop200,2025-10-29 07:23:57,134009.84,1772,1098.78,0.619,0.1194,9.8332,0.0142,0.0142,10.5878
014,25_pop200,2025-10-29 07:23:57,132679.75,1796,1330.09,0.9778,0.2217,10.5351,0.0051,0.0051,11.742
015,25_pop200,2025-10-29 07:23:57,130795.85,1818,1883.9,0.6503,0.1298,10.252,0.0126,0.0126,11.0531
016,25_pop200,2025-10-29 07:23:57,129369.74,1841,1426.11,0.7356,0.1298,8.3786,0.0092,0.0092,9.257
017,25_pop200,2025-10-29 07:23:57,128445.07,1866,924.67,0.8103,0.1351,8.4041,0.0123,0.0123,9.3639
018,25_pop200,2025-10-29 07:23:57,127300.16,1893,1144.91,0.7344,0.1145,10.0013,0.0121,0.0121,10.8664
019,25_pop200,2025-10-29 07:23:57,126504.63,1912,795.53,0.7212,0.1694,9.1326,0.0082,0.0082,10.034
020,25_pop200,2025-10-29 07:23:57,125548.15,1926,956.48,0.7946,0.1542,9.529,0.0191,0.0191,10.4995
021,25_pop200,2025-10-29 07:23:57,125461.11,1949,87.04,0.8218,0.1378,9.4623,0.0072,0.0072,10.4321
