Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,27_pop200,2025-10-29 08:02:29,152599.12,1512,1000000.0,0.6551,0.1368,10.4873,0.0135,0.0135,11.2959
002,27_pop200,2025-10-29 08:02:29,149624.14,1539,2974.98,0.5548,0.1163,9.7973,0.0082,0.0082,10.4806
003,27_pop200,2025-10-29 08:02:29,147319.09,1553,2305.05,0.6436,0.1283,9.035,0.0072,0.0072,9.8151
004,27_pop200,2025-10-29 08:02:29,144906.91,1585,2412.17,0.5777,0.1316,10.3061,0.005,0.005,11.0224
005,27_pop200,2025-10-29 08:02:29,142212.65,1607,2694.26,0.6255,0.1212,9.2927,0.0112,0.0112,10.0547
006,27_pop200,2025-10-29 08:02:29,140062.61,1636,2150.05,0.6389,0.1254,10.1936,0.0072,0.0072,10.9672
007,27_pop200,2025-10-29 08:02:29,138480.06,1654,1582.55,0.6751,0.1743,9.8819,0.0133,0.0133,10.7497
008,27_pop200,2025-10-29 08:02:29,137739.47,1676,740.59,0.7436,0.2102,10.1182,0.0162,0.0162,11.0981
009,27_pop200,2025-10-29 08:02:29,136699.84,1705,1039.63,0.7349,0.1197,10.3291,0.0092,0.0092,11.2008
010,27_pop200,2025-10-29 08:02:29,135241.07,1729,1458.77,0.7715,0.1436,8.5524,0.0083,0.0083,9.4799
011,27_pop200,2025-10-29 08:02:29,134220.43,1752,1020.64,0.6979,0.1525,9.2615,0.0102,0.0102,10.125
012,27_pop200,2025-10-29 08:02:29,132191.37,1777,2029.07,0.6624,0.1407,9.8268,0.0122,0.0122,10.6438
013,27_pop200,2025-10-29 08:02:29,130869.18,1799,1322.19,0.8523,0.1294,10.6697,0.0082,0.0082,11.6669
014,27_pop200,2025-10-29 08:02:29,129305.41,1828,1563.77,0.935,0.1366,9.3969,0.0143,0.0143,10.4849
015,27_pop200,2025-10-29 08:02:29,128400.32,1856,905.1,0.7347,0.1237,9.6303,0.0111,0.0111,10.5018
016,27_pop200,2025-10-29 08:02:29,127553.9,1883,846.42,0.7547,0.1815,9.8153,0.004,0.004,10.7603
017,27_pop200,2025-10-29 08:02:29,126781.73,1904,772.17,0.8402,0.1316,9.0579,0.0111,0.0111,10.044
018,27_pop200,2025-10-29 08:02:29,126214.45,1935,567.28,0.9191,0.1337,9.8242,0.0092,0.0092,10.8882
019,27_pop200,2025-10-29 08:02:29,125527.53,1950,686.92,0.9128,0.1233,9.213,0.0236,0.0236,10.2748
020,27_pop200,2025-10-29 08:02:29,125001.7,1971,525.82,0.7917,0.1255,8.7996,0.0165,0.0165,9.7373
021,27_pop200,2025-10-29 08:02:29,125272.07,1991,270.36,0.7804,0.1262,8.6868,0.0101,0.0101,9.6055
022,27_pop200,2025-10-29 08:02:29,124612.47,2019,659.6,0.8418,0.1235,9.4824,0.0091,0.0091,10.4578
023,27_pop200,2025-10-29 08:02:29,123855.06,2049,757.41,0.8845,0.1138,9.2648,0.0112,0.0112,10.2762
024,27_pop200,2025-10-29 08:02:29,123257.26,2071,597.8,0.8197,0.1102,8.7714,0.0081,0.0081,9.7115
025,27_pop200,2025-10-29 08:02:29,122657.31,2093,599.95,0.9526,0.1146,10.6131,0.009,0.009,11.6923
026,27_pop200,2025-10-29 08:02:29,122193.82,2122,463.49,1.0718,0.1726,8.2173,0.0082,0.0082,9.473
027,27_pop200,2025-10-29 08:02:29,121650.29,2141,543.53,0.8796,0.1139,7.6657,0.0112,0.0112,8.6714
028,27_pop200,2025-10-29 08:02:29,121129.73,2174,520.56,1.0213,0.1284,8.8452,0.0124,0.0124,10.0104
029,27_pop200,2025-10-29 08:02:29,120761.69,2199,368.05,1.6896,0.144,9.1084,0.0101,0.0101,10.9554
030,27_pop200,2025-10-29 08:02:29,120433.14,2221,328.55,0.9301,0.1204,10.5404,0.0265,0.0265,11.6203
031,27_pop200,2025-10-29 08:02:29,120583.05,2242,149.91,1.0867,0.1406,8.9269,0.005,0.005,10.1613
032,27_pop200,2025-10-29 08:02:29,119899.81,2263,683.24,1.1562,0.1337,8.5578,0.008,0.008,9.8577
033,27_pop200,2025-10-29 08:02:29,119651.81,2282,248.0,1.0985,0.1673,9.3423,0.0157,0.0157,10.6285
034,27_pop200,2025-10-29 08:02:29,119291.65,2303,360.17,1.1846,0.1338,10.1767,0.0072,0.0072,11.507
035,27_pop200,2025-10-29 08:02:29,118960.49,2330,331.16,1.1693,0.2361,9.4392,0.0122,0.0122,10.8599
036,27_pop200,2025-10-29 08:02:29,118596.98,2347,363.5,1.115,0.1641,7.8523,0.0102,0.0102,9.1436
037,27_pop200,2025-10-29 08:02:29,118379.96,2357,217.02,1.0906,0.1103,7.9859,0.0264,0.0264,9.2374
038,27_pop200,2025-10-29 08:02:29,118199.48,2384,180.49,1.3224,0.1153,9.5899,0.0071,0.0071,11.0369
039,27_pop200,2025-10-29 08:02:29,117929.92,2405,269.55,1.0632,0.1203,9.1948,0.0112,0.0112,10.3934
040,27_pop200,2025-10-29 08:02:29,117663.29,2427,266.63,1.016,0.1131,8.6736,0.0122,0.0122,9.8179
041,27_pop200,2025-10-29 08:02:29,117615.42,2469,47.87,0.9858,0.1197,9.9281,0.0062,0.0062,11.0428
042,27_pop200,2025-10-29 08:02:29,117126.81,2490,488.61,1.1276,0.1429,8.7904,0.0082,0.0082,10.0724
043,27_pop200,2025-10-29 08:02:29,116698.15,2512,428.66,1.4159,0.1724,9.2714,0.0082,0.0082,10.8719
044,27_pop200,2025-10-29 08:02:29,116404.7,2534,293.45,1.3978,0.1166,10.4539,0.0062,0.0062,11.9754
045,27_pop200,2025-10-29 08:02:29,116144.55,2565,260.15,1.0907,0.1469,9.6821,0.005,0.005,10.9282
046,27_pop200,2025-10-29 08:02:29,115863.8,2584,280.75,1.1509,0.1188,8.8043,0.0071,0.0071,10.0833
047,27_pop200,2025-10-29 08:02:29,115623.62,2611,240.18,1.3276,0.1214,8.6914,0.0072,0.0072,10.1506
048,27_pop200,2025-10-29 08:02:29,115324.78,2624,298.84,1.2785,0.1405,9.2972,0.0061,0.0061,10.7276
049,27_pop200,2025-10-29 08:02:29,115092.22,2644,232.56,1.2832,0.1153,8.0076,0.0062,0.0062,9.4163
050,27_pop200,2025-10-29 08:02:29,114891.3,2661,200.92,1.2888,0.1388,10.8675,0.008,0.008,12.3073
051,27_pop200,2025-10-29 08:02:29,115392.54,2677,501.24,1.1656,0.1588,10.319,0.0112,0.0112,11.7062
052,27_pop200,2025-10-29 08:02:29,115049.64,2703,342.9,1.2058,0.1155,9.872,0.0091,0.0091,11.2056
053,27_pop200,2025-10-29 08:02:29,114646.99,2731,402.65,1.1531,0.1882,9.5159,0.0071,0.0071,10.8682
054,27_pop200,2025-10-29 08:02:29,114397.03,2751,249.95,1.2143,0.1165,9.6998,0.0112,0.0112,11.0438
055,27_pop200,2025-10-29 08:02:29,114222.81,2776,174.22,1.1059,0.1123,9.4578,0.0162,0.0162,10.6962
056,27_pop200,2025-10-29 08:02:29,114075.88,2804,146.93,1.3582,0.1713,9.6352,0.0092,0.0092,11.1775
057,27_pop200,2025-10-29 08:02:29,113856.88,2836,219.0,1.325,0.1147,9.7444,0.0091,0.0091,11.1984
058,27_pop200,2025-10-29 08:02:29,113686.47,2860,170.41,1.2217,0.1218,9.0102,0.0071,0.0071,10.3644
059,27_pop200,2025-10-29 08:02:29,113563.87,2889,122.61,1.2381,0.1467,8.9298,0.009,0.009,10.328
060,27_pop200,2025-10-29 08:02:29,113450.19,2917,113.67,1.3306,0.2527,9.1398,0.0091,0.0091,10.7343
061,27_pop200,2025-10-29 08:02:29,114065.56,2942,615.37,1.3643,0.1239,9.5284,0.0111,0.0111,11.03
062,27_pop200,2025-10-29 08:02:29,113578.25,2972,487.31,1.2017,0.1028,9.7477,0.0091,0.0091,11.0634
063,27_pop200,2025-10-29 08:02:29,113315.99,3001,262.27,1.3488,0.1375,9.7635,0.0132,0.0132,11.266
064,27_pop200,2025-10-29 08:02:29,113121.02,3019,194.96,1.2157,0.1042,9.4139,0.0061,0.0061,10.7442
065,27_pop200,2025-10-29 08:02:29,112958.41,3047,162.61,1.1128,0.1044,10.6705,0.0061,0.0061,11.8958
066,27_pop200,2025-10-29 08:02:29,112830.7,3082,127.71,1.1883,0.1023,11.1998,0.0122,0.0122,12.5058
067,27_pop200,2025-10-29 08:02:29,112704.61,3120,126.09,1.209,0.1092,10.2087,0.007,0.007,11.537
068,27_pop200,2025-10-29 08:02:29,112536.57,3144,168.04,1.4512,0.1081,10.3117,0.0082,0.0082,11.8822
069,27_pop200,2025-10-29 08:02:29,112389.16,3174,147.41,1.2894,0.1399,9.6345,0.005,0.005,11.0738
070,27_pop200,2025-10-29 08:02:29,112278.93,3193,110.22,1.4536,0.1154,10.5929,0.0081,0.0081,12.1732
071,27_pop200,2025-10-29 08:02:29,113255.17,3224,976.24,1.3446,0.159,8.5232,0.008,0.008,10.0395
072,27_pop200,2025-10-29 08:02:29,112622.91,3248,632.26,1.384,0.1715,8.633,0.008,0.008,10.2015
073,27_pop200,2025-10-29 08:02:29,112324.82,3281,298.08,1.3461,0.1563,10.6403,0.006,0.006,12.1526
074,27_pop200,2025-10-29 08:02:29,112102.02,3314,222.81,1.265,0.0994,9.5877,0.0052,0.0052,10.9605
075,27_pop200,2025-10-29 08:02:29,111860.68,3341,241.34,1.4872,0.1156,9.7761,0.0041,0.0041,11.3881
076,27_pop200,2025-10-29 08:02:29,111646.36,3370,214.32,1.3331,0.1011,9.6076,0.006,0.006,11.0509
077,27_pop200,2025-10-29 08:02:29,111480.42,3396,165.94,1.4438,0.1297,8.8292,0.0092,0.0092,10.4148
078,27_pop200,2025-10-29 08:02:29,111326.72,3417,153.7,1.4339,0.1027,9.2348,0.0111,0.0111,10.8065
079,27_pop200,2025-10-29 08:02:29,111231.87,3437,94.85,1.552,0.1027,10.1284,0.0092,0.0092,11.7962
080,27_pop200,2025-10-29 08:02:29,111120.35,3466,111.51,1.4861,0.1261,9.4278,0.0081,0.0081,11.0523
081,27_pop200,2025-10-29 08:02:29,111169.11,3487,48.75,1.5876,0.1167,8.7208,0.0061,0.0061,10.435
082,27_pop200,2025-10-29 08:02:29,110836.37,3509,332.74,1.3607,0.1041,9.0543,0.0122,0.0122,10.5336
083,27_pop200,2025-10-29 08:02:29,110628.47,3547,207.9,1.476,0.1466,9.6139,0.0102,0.0102,11.2518
084,27_pop200,2025-10-29 08:02:29,110470.58,3575,157.89,1.5709,0.096,9.283,0.0092,0.0092,10.9632
085,27_pop200,2025-10-29 08:02:29,110344.66,3607,125.92,1.4437,0.1124,9.3716,0.0081,0.0081,10.9399
086,27_pop200,2025-10-29 08:02:29,110232.54,3634,112.12,1.5499,0.2184,10.6803,0.008,0.008,12.4617
087,27_pop200,2025-10-29 08:02:29,110120.19,3664,112.34,1.6779,0.1328,8.8072,0.0091,0.0091,10.6297
088,27_pop200,2025-10-29 08:02:29,110006.32,3698,113.88,1.5951,0.0981,9.2406,0.0121,0.0121,10.9489
089,27_pop200,2025-10-29 08:02:29,109910.31,3730,96.0,1.7469,0.1,10.2868,0.0062,0.0062,12.1418
090,27_pop200,2025-10-29 08:02:29,109844.17,3761,66.14,1.7192,0.0982,11.177,0.0091,0.0091,13.0077
091,27_pop200,2025-10-29 08:02:29,110297.2,3787,453.03,1.7659,0.1277,9.0315,0.0062,0.0062,10.9385
092,27_pop200,2025-10-29 08:02:29,110009.99,3818,287.21,1.7456,0.172,8.3365,0.0081,0.0081,10.2659
093,27_pop200,2025-10-29 08:02:29,109886.88,3845,123.11,1.7899,0.1171,8.8431,0.0081,0.0081,10.7612
094,27_pop200,2025-10-29 08:02:29,109783.57,3877,103.31,1.9726,0.1205,10.2579,0.0071,0.0071,12.362
095,27_pop200,2025-10-29 08:02:29,109636.35,3906,147.23,1.9359,0.0981,9.5344,0.0112,0.0112,11.5836
096,27_pop200,2025-10-29 08:02:29,109517.49,3933,118.86,1.7994,0.1569,9.6241,0.005,0.005,11.5869
097,27_pop200,2025-10-29 08:02:29,109452.65,3961,64.83,2.1667,0.1136,9.8021,0.007,0.007,12.0933
098,27_pop200,2025-10-29 08:02:29,109351.73,3983,100.92,2.0634,0.0961,10.0859,0.006,0.006,12.2543
099,27_pop200,2025-10-29 08:02:29,109288.45,4007,63.28,1.8345,0.14,9.8817,0.0082,0.0082,11.8685
100,27_pop200,2025-10-29 08:02:29,109253.08,4032,35.37,1.7957,0.1155,10.6801,0.0091,0.0091,12.6026
