Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,24_pop200,2025-10-29 07:04:58,155100.21,1525,1000000.0,0.7041,0.1666,8.7629,0.0092,0.0092,9.6513
002,24_pop200,2025-10-29 07:04:58,151292.04,1551,3808.17,0.5853,0.1328,9.3146,0.0152,0.0152,10.0509
003,24_pop200,2025-10-29 07:04:58,148038.03,1569,3254.01,0.6133,0.1204,9.4389,0.0173,0.0173,10.1988
004,24_pop200,2025-10-29 07:04:58,146044.84,1590,1993.19,0.6165,0.1205,8.4458,0.0102,0.0102,9.195
005,24_pop200,2025-10-29 07:04:58,143687.6,1610,2357.24,0.6208,0.1368,8.8704,0.0061,0.0061,9.6368
006,24_pop200,2025-10-29 07:04:58,141450.47,1625,2237.13,0.6819,0.2027,8.7946,0.0082,0.0082,9.6914
007,24_pop200,2025-10-29 07:04:58,139582.86,1646,1867.61,0.7062,0.1571,9.8142,0.0091,0.0091,10.6897
008,24_pop200,2025-10-29 07:04:58,138301.93,1672,1280.93,0.6455,0.1167,10.7388,0.0091,0.0091,11.5132
009,24_pop200,2025-10-29 07:04:58,136606.59,1691,1695.33,0.6451,0.1612,9.7893,0.0212,0.0212,10.6203
010,24_pop200,2025-10-29 07:04:58,135462.78,1711,1143.82,0.7922,0.1294,8.7276,0.0102,0.0102,9.6625
011,24_pop200,2025-10-29 07:04:58,134681.61,1729,781.17,0.68,0.176,11.1362,0.0172,0.0172,12.0119
012,24_pop200,2025-10-29 07:04:58,133196.37,1743,1485.24,0.7414,0.1223,9.5407,0.0132,0.0132,10.4215
013,24_pop200,2025-10-29 07:04:58,132340.15,1765,856.22,0.7682,0.2289,9.6999,0.0143,0.0143,10.7146
014,24_pop200,2025-10-29 07:04:58,131538.56,1790,801.6,0.7649,0.1357,8.4854,0.0111,0.0111,9.399
015,24_pop200,2025-10-29 07:04:58,130576.27,1809,962.29,0.6818,0.1195,8.8726,0.0071,0.0071,9.684
016,24_pop200,2025-10-29 07:04:58,129882.06,1830,694.21,0.7188,0.1088,9.1385,0.0091,0.0091,9.9783
017,24_pop200,2025-10-29 07:04:58,128757.36,1855,1124.69,0.7056,0.1269,10.7533,0.012,0.012,11.606
018,24_pop200,2025-10-29 07:04:58,127803.18,1870,954.19,0.9322,0.188,9.621,0.0181,0.0181,10.7614
019,24_pop200,2025-10-29 07:04:58,126906.65,1889,896.53,0.7889,0.1244,8.7986,0.0125,0.0125,9.7264
020,24_pop200,2025-10-29 07:04:58,126517.1,1906,389.55,0.8888,0.1719,10.2066,0.0122,0.0122,11.2822
021,24_pop200,2025-10-29 07:04:58,126558.32,1931,41.23,0.7323,0.1732,9.7449,0.0091,0.0091,10.6649
022,24_pop200,2025-10-29 07:04:58,126081.37,1957,476.95,0.8998,0.1368,10.3315,0.0092,0.0092,11.3794
023,24_pop200,2025-10-29 07:04:58,125398.7,1976,682.67,0.8897,0.1171,10.7696,0.0111,0.0111,11.7907
024,24_pop200,2025-10-29 07:04:58,124522.39,1993,876.3,0.8688,0.1173,10.3763,0.0108,0.0108,11.3767
025,24_pop200,2025-10-29 07:04:58,123936.71,2019,585.69,0.8384,0.1175,9.4741,0.0061,0.0061,10.4407
026,24_pop200,2025-10-29 07:04:58,123568.8,2039,367.91,0.854,0.1222,11.7445,0.0082,0.0082,12.731
027,24_pop200,2025-10-29 07:04:58,122970.71,2062,598.09,0.8671,0.181,8.4456,0.0101,0.0101,9.5079
028,24_pop200,2025-10-29 07:04:58,122486.71,2083,484.01,0.8748,0.1158,8.5531,0.0121,0.0121,9.5568
029,24_pop200,2025-10-29 07:04:58,121910.49,2102,576.21,0.9966,0.1317,8.9281,0.0132,0.0132,10.0727
030,24_pop200,2025-10-29 07:04:58,121538.17,2130,372.32,1.0356,0.1192,9.2292,0.006,0.006,10.3956
031,24_pop200,2025-10-29 07:04:58,121471.9,2149,66.28,0.9276,0.13,10.049,0.0071,0.0071,11.1148
032,24_pop200,2025-10-29 07:04:58,121015.69,2177,456.21,0.9567,0.1793,9.0269,0.0172,0.0172,10.1858
033,24_pop200,2025-10-29 07:04:58,120580.45,2199,435.23,1.0831,0.1701,8.5141,0.0072,0.0072,9.7785
034,24_pop200,2025-10-29 07:04:58,120134.66,2224,445.79,0.9883,0.1849,9.0543,0.0112,0.0112,10.2434
035,24_pop200,2025-10-29 07:04:58,119655.59,2237,479.07,0.939,0.1781,8.8027,0.0102,0.0102,9.9485
036,24_pop200,2025-10-29 07:04:58,119243.96,2258,411.63,0.9778,0.1257,15.0188,0.015,0.015,16.1456
037,24_pop200,2025-10-29 07:04:58,118641.25,2279,602.71,1.3078,0.1343,12.0265,0.0112,0.0112,13.4837
038,24_pop200,2025-10-29 07:04:58,118135.78,2297,505.46,1.4919,0.1803,11.9685,0.0072,0.0072,13.6528
039,24_pop200,2025-10-29 07:04:58,117743.49,2316,392.29,1.1233,0.1508,12.3455,0.007,0.007,13.6286
040,24_pop200,2025-10-29 07:04:58,117396.47,2339,347.02,1.1712,0.139,11.89,0.0092,0.0092,13.2134
041,24_pop200,2025-10-29 07:04:58,117519.94,2357,123.47,1.2989,0.2388,11.7809,0.0083,0.0083,13.3363
042,24_pop200,2025-10-29 07:04:58,117138.4,2377,381.54,1.2932,0.1512,11.0033,0.0101,0.0101,12.4589
043,24_pop200,2025-10-29 07:04:58,116749.24,2401,389.16,1.3016,0.157,12.421,0.0105,0.0105,13.8948
044,24_pop200,2025-10-29 07:04:58,116394.46,2416,354.78,1.2764,0.1656,11.0759,0.014,0.014,12.5355
