Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,2,2025-08-31 01:54:35,231967.98,408,0.0,0.1617,0.1439,155.5258,0.016,0.0035,155.8601
002,2,2025-08-31 01:54:35,230764.14,435,1203.84,0.1271,0.1043,122.7458,0.0375,0.0005,123.0245
003,2,2025-08-31 01:54:35,229323.87,465,1440.28,0.157,0.0992,121.3099,0.0112,0.0,121.5893
004,2,2025-08-31 01:54:35,229185.63,495,138.24,0.1357,0.119,108.415,0.018,0.001,108.6972
005,2,2025-08-31 01:54:35,228487.55,525,698.08,0.1421,0.0976,201.0622,0.0082,0.0027,201.3199
006,2,2025-08-31 01:54:35,227420.78,555,1066.77,0.1947,0.1255,148.7724,0.0,0.0148,149.119
007,2,2025-08-31 01:54:35,227420.78,585,0.0,0.1488,0.1161,68.6084,0.0144,0.0005,68.899
008,2,2025-08-31 01:54:35,227420.78,615,0.0,0.1652,0.1056,168.7488,0.021,0.0028,169.0475
009,2,2025-08-31 01:54:35,227420.78,645,0.0,0.167,0.1046,197.9338,0.0068,0.0084,198.2304
010,2,2025-08-31 01:54:35,227420.78,675,0.0,0.1637,0.1059,177.5381,0.0023,0.001,177.8295
011,2,2025-08-31 01:54:35,227420.78,705,0.0,0.1652,0.1223,76.061,0.0272,0.0,76.3907
012,2,2025-08-31 01:54:35,227420.78,735,0.0,0.1784,0.1043,191.2134,0.0175,0.0009,191.5214
013,2,2025-08-31 01:54:35,227420.78,765,0.0,0.2091,0.1195,86.2174,0.007,0.001,86.5673
014,2,2025-08-31 01:54:35,227420.78,795,0.0,0.2219,0.0911,141.0988,0.006,0.001,141.4299
015,2,2025-08-31 01:54:35,227420.78,825,0.0,0.1735,0.1208,129.5368,0.0096,0.001,129.8528
016,2,2025-08-31 01:54:35,227420.78,855,0.0,0.2841,0.1081,281.7648,0.0064,0.0003,282.1786
017,2,2025-08-31 01:54:35,227420.78,885,0.0,0.1829,0.0992,99.111,0.005,0.001,99.4122
