Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,2,2025-09-01 18:06:07,186804.28,381,0.0,0.1416,0.114,5.3822,0.01,0.001,5.6597
002,2,2025-09-01 18:06:07,186396.48,398,407.81,0.138,0.122,5.2017,0.01,0.001,5.4797
003,2,2025-09-01 18:06:07,186396.48,425,0.0,0.14,0.114,5.763,0.008,0.001,6.04
004,2,2025-09-01 18:06:07,186258.24,448,138.24,0.141,0.122,5.9682,0.013,0.001,6.2542
005,2,2025-09-01 18:06:07,186258.24,459,0.0,0.1611,0.1346,7.7848,0.007,0.001,8.1006
006,2,2025-09-01 18:06:07,186258.24,470,0.0,0.153,0.117,6.0647,0.008,0.001,6.3547
007,2,2025-09-01 18:06:07,186258.24,480,0.0,0.148,0.114,5.7985,0.0127,0.0011,6.0849
008,2,2025-09-01 18:06:07,186071.61,491,186.62,0.175,0.118,8.5638,0.011,0.001,8.8793
009,2,2025-09-01 18:06:07,186071.61,501,0.0,0.17,0.124,7.7563,0.012,0.001,8.0743
010,2,2025-09-01 18:06:07,186071.61,522,0.0,0.163,0.1371,8.1514,0.012,0.001,8.4751
011,2,2025-09-01 18:06:07,186071.61,531,0.0,0.148,0.13,5.3898,0.009,0.001,5.6885
012,2,2025-09-01 18:06:07,186071.61,538,0.0,0.161,0.129,5.826,0.0148,0.0011,6.1415
013,2,2025-09-01 18:06:07,185973.69,548,97.92,0.1841,0.155,5.8317,0.028,0.001,6.2124
014,2,2025-09-01 18:06:07,185973.69,562,0.0,0.161,0.11,7.9933,0.009,0.001,8.2853
015,2,2025-09-01 18:06:07,185973.69,585,0.0,0.168,0.12,7.615,0.012,0.001,7.929
016,2,2025-09-01 18:06:07,185973.69,608,0.0,0.183,0.1262,9.0872,0.016,0.003,9.428
017,2,2025-09-01 18:06:07,185973.69,632,0.0,0.171,0.124,9.641,0.01,0.001,9.958
018,2,2025-09-01 18:06:07,185973.69,669,0.0,0.185,0.12,8.0111,0.009,0.001,8.3391
019,2,2025-09-01 18:06:07,185973.69,715,0.0,0.2718,0.1214,7.2625,0.0171,0.001,7.6861
020,2,2025-09-01 18:06:07,185835.77,741,137.93,0.2263,0.118,7.9213,0.019,0.001,8.2986
021,2,2025-09-01 18:06:07,185835.77,770,0.0,0.207,0.117,8.0158,0.01,0.001,8.3647
022,2,2025-09-01 18:06:07,185835.77,804,0.0,0.204,0.119,7.8968,0.005,0.001,8.2398
