Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,8,2025-08-31 05:20:26,235422.78,405,0.0,0.1987,0.1062,118.5583,0.0107,0.001,118.8971
002,8,2025-08-31 05:20:26,235422.78,435,0.0,0.1187,0.1216,87.5038,0.0233,0.0032,87.7785
003,8,2025-08-31 05:20:26,235422.78,465,0.0,0.1309,0.0941,173.4352,0.007,0.002,173.6794
004,8,2025-08-31 05:20:26,235422.78,495,0.0,0.1245,0.0986,143.9852,0.007,0.001,144.2262
005,8,2025-08-31 05:20:26,235422.78,525,0.0,0.136,0.1546,128.6364,0.0101,0.001,128.9451
006,8,2025-08-31 05:20:26,235422.78,555,0.0,0.1361,0.1083,120.5464,0.0211,0.001,120.8198
007,8,2025-08-31 05:20:26,235422.78,585,0.0,0.1352,0.1404,233.5763,0.0202,0.001,233.8841
008,8,2025-08-31 05:20:26,235422.78,615,0.0,0.1625,0.0973,184.4572,0.0228,0.001,184.751
009,8,2025-08-31 05:20:26,235422.78,645,0.0,0.1422,0.1207,132.4522,0.0136,0.001,132.7398
010,8,2025-08-31 05:20:26,235422.78,675,0.0,0.1846,0.1156,123.6538,0.0225,0.001,123.9883
011,8,2025-08-31 05:20:26,235422.78,705,0.0,0.1718,0.1175,141.076,0.0052,0.0013,141.3905
