Iteration,Experiment,Time,Objective,Columns,Difference,RMP_time,Graph_time,SPFA_time,Label_time,Filter_time,Iteration_time
001,7,2025-08-31 04:52:34,234460.94,417,0.0,0.1165,0.0964,61.1178,0.021,0.001,61.3634
002,7,2025-08-31 04:52:34,234460.94,446,0.0,0.149,0.0937,96.5875,0.0153,0.001,96.8722
003,7,2025-08-31 04:52:34,234460.94,476,0.0,0.1297,0.1006,128.9866,0.0167,0.001,129.2515
004,7,2025-08-31 04:52:34,234460.94,506,0.0,0.13,0.1,94.2611,0.0086,0.004,94.5116
005,7,2025-08-31 04:52:34,234460.94,536,0.0,0.1313,0.1005,154.4472,0.0177,0.001,154.7058
006,7,2025-08-31 04:52:34,234184.46,566,276.48,0.145,0.1029,174.0204,0.005,0.001,174.2842
007,7,2025-08-31 04:52:34,234184.46,596,0.0,0.1674,0.1037,185.2406,0.0094,0.0011,185.5313
008,7,2025-08-31 04:52:34,234184.46,626,0.0,0.1578,0.1276,199.3135,0.008,0.001,199.618
009,7,2025-08-31 04:52:34,234184.46,656,0.0,0.149,0.145,201.7765,0.0072,0.001,202.0907
010,7,2025-08-31 04:52:34,234184.46,686,0.0,0.1682,0.1317,67.7248,0.024,0.0007,68.0609
011,7,2025-08-31 04:52:34,234184.46,716,0.0,0.157,0.0975,82.7866,0.0147,0.001,83.0659
012,7,2025-08-31 04:52:34,234184.46,746,0.0,0.1634,0.1007,151.4395,0.0092,0.0019,151.7248
013,7,2025-08-31 04:52:34,234184.46,776,0.0,0.2206,0.1184,113.957,0.006,0.0,114.3162
014,7,2025-08-31 04:52:34,234184.46,806,0.0,0.1836,0.1116,121.3653,0.0135,0.001,121.6911
015,7,2025-08-31 04:52:34,234184.46,836,0.0,0.1953,0.1138,116.4329,0.007,0.0012,116.7615
016,7,2025-08-31 04:52:34,234184.46,866,0.0,0.1874,0.1064,138.2131,0.0092,0.002,138.5324
017,7,2025-08-31 04:52:34,234184.46,896,0.0,0.1842,0.0974,107.1538,0.0185,0.001,107.4792
